subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_154	 2	 3	 1	 1	 0	 3.009411e-02	 1106.jpg	 u	 2.630322e+00	 16	 
bfer_154	 2	 26	 2	 0	 0	 3.717456e+00	 2109.jpg	 u	 2.006958e+00	 53	 
bfer_154	 2	 14	 3	 0	 0	 6.770972e+00	 1210.jpg	 u	 1.305422e+00	 22	 
bfer_154	 2	 24	 4	 0	 1	 9.123589e+00	 2107.jpg	 i	 9.288139e-01	 55	 
bfer_154	 2	 17	 5	 1	 1	 1.110921e+01	 1215.jpg	 i	 1.031195e+00	 8	 
bfer_154	 2	 19	 6	 0	 0	 1.319483e+01	 1218.jpg	 u	 8.655751e-01	 21	 
bfer_154	 2	 4	 7	 1	 1	 1.511362e+01	 1107.jpg	 i	 9.707987e-01	 14	 
bfer_154	 2	 37	 8	 1	 0	 1.713252e+01	 2212.jpg	 u	 9.838994e-01	 56	 
bfer_154	 2	 1	 9	 0	 0	 1.916816e+01	 1102.jpg	 u	 1.020247e+00	 15	 
bfer_154	 2	 15	 10	 0	 1	 2.123717e+01	 1212.jpg	 i	 5.672314e-01	 20	 
bfer_154	 2	 7	 11	 0	 0	 2.285573e+01	 1112.jpg	 u	 7.966732e-01	 37	 
bfer_154	 2	 18	 12	 0	 1	 2.470770e+01	 1216.jpg	 i	 8.007079e-01	 4	 
bfer_154	 2	 34	 13	 0	 0	 2.655985e+01	 2205.jpg	 u	 7.885547e-01	 60	 
bfer_154	 2	 32	 14	 1	 0	 2.839520e+01	 2121.jpg	 u	 1.161214e+00	 49	 
bfer_154	 2	 8	 15	 0	 0	 3.061445e+01	 1120.jpg	 u	 7.739551e-01	 38	 
bfer_154	 2	 9	 16	 1	 1	 3.244979e+01	 1121.jpg	 i	 1.034615e+00	 17	 
bfer_154	 2	 39	 17	 1	 1	 3.453550e+01	 2216.jpg	 i	 7.009074e-01	 51	 
bfer_154	 2	 21	 18	 0	 0	 3.628752e+01	 2104.jpg	 u	 7.489159e-01	 61	 
bfer_154	 2	 6	 19	 0	 0	 3.808943e+01	 1111.jpg	 u	 9.869756e-01	 13	 
bfer_154	 2	 2	 20	 0	 0	 4.012504e+01	 1103.jpg	 u	 1.319365e+00	 3	 
bfer_154	 2	 35	 21	 0	 0	 4.249439e+01	 2207.jpg	 u	 9.580196e-01	 50	 
bfer_154	 2	 5	 22	 0	 1	 4.451335e+01	 1110.jpg	 i	 1.147054e+00	 19	 
bfer_154	 2	 20	 23	 0	 0	 4.671579e+01	 1219.jpg	 u	 1.184641e+00	 7	 
bfer_154	 2	 25	 24	 0	 0	 4.895161e+01	 2108.jpg	 u	 7.567951e-01	 77	 
bfer_154	 2	 16	 25	 0	 0	 5.077039e+01	 1214.jpg	 u	 8.740255e-01	 18	 
bfer_154	 2	 30	 26	 0	 1	 5.270584e+01	 2115.jpg	 i	 9.625654e-01	 62	 
bfer_154	 2	 38	 27	 0	 0	 5.472485e+01	 2214.jpg	 u	 7.755612e-01	 47	 
bfer_154	 2	 36	 28	 0	 0	 5.656025e+01	 2211.jpg	 u	 8.841454e-01	 52	 
bfer_154	 2	 40	 29	 0	 0	 5.849569e+01	 2219.jpg	 u	 7.567198e-01	 59	 
bfer_154	 2	 11	 30	 1	 1	 6.031445e+01	 1203.jpg	 i	 1.009964e+00	 11	 
bfer_154	 2	 12	 31	 0	 0	 6.238343e+01	 1205.jpg	 u	 6.769742e-01	 10	 
bfer_154	 2	 33	 32	 0	 0	 6.411889e+01	 2201.jpg	 u	 2.013527e+00	 44	 
bfer_154	 2	 29	 33	 1	 1	 6.718880e+01	 2114.jpg	 i	 1.023604e+00	 57	 
bfer_154	 2	 13	 34	 0	 0	 6.925784e+01	 1207.jpg	 u	 5.625623e-01	 12	 
bfer_154	 2	 31	 35	 0	 0	 7.087628e+01	 2117.jpg	 u	 7.041397e-01	 78	 
bfer_154	 2	 22	 36	 0	 0	 7.262822e+01	 2105.jpg	 u	 1.288184e+00	 58	 
bfer_154	 2	 23	 37	 0	 1	 7.496427e+01	 2106.jpg	 i	 7.361478e-01	 43	 
bfer_154	 2	 10	 38	 1	 0	 7.674956e+01	 1201.jpg	 u	 7.668488e-01	 9	 
bfer_154	 2	 28	 39	 1	 0	 7.856826e+01	 2111.jpg	 u	 1.132145e+00	 54	 
bfer_154	 2	 27	 40	 1	 1	 8.075408e+01	 2110.jpg	 i	 8.503245e-01	 48	 
