subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_158	1	1.420378e-03	129.jpg	999	999	Fractals	3
bfer_158	2	4.020826e+00	113.jpg	5.251160e+00	1.889398e+00	Fractals	3
bfer_158	3	6.524236e+00	132.jpg	2.954346e+00	1.610655e+00	Fractals	3
bfer_158	4	9.026179e+00	152.jpg	2.638672e+00	1.643864e+00	Fractals	3
bfer_158	5	1.152966e+01	140.jpg	5.448120e+00	1.956787e+00	Fractals	3
bfer_158	6	1.403259e+01	155.jpg	3.676758e+00	1.509429e+00	Fractals	3
bfer_158	7	1.653442e+01	156.jpg	3.302795e+00	1.903607e+00	Fractals	3
bfer_158	8	1.903722e+01	105.jpg	2.589294e+00	2.000705e+00	Fractals	3
bfer_158	9	2.154001e+01	142.jpg	2.310120e+00	2.018024e+00	Fractals	3
bfer_158	10	2.405955e+01	130.jpg	7.743469e+00	1.970387e+00	Fractals	3
bfer_158	11	2.656229e+01	109.jpg	8.030640e+00	1.427689e+00	Fractals	3
bfer_158	12	2.906521e+01	101.jpg	3.113281e+00	1.876812e+00	Fractals	3
bfer_158	13	3.156796e+01	102.jpg	999	999	Fractals	3
bfer_158	14	3.558946e+01	135.jpg	999	999	Fractals	3
bfer_158	15	3.961066e+01	125.jpg	4.515259e+00	1.323275e+00	Fractals	3
bfer_158	16	4.211308e+01	150.jpg	4.192017e+00	1.276784e+00	Fractals	3
bfer_158	17	4.461594e+01	117.jpg	4.016235e+00	1.285983e+00	Fractals	3
bfer_158	18	4.711875e+01	148.jpg	999	999	Fractals	3
bfer_158	19	5.112324e+01	106.jpg	3.739929e+00	1.682669e+00	Fractals	3
bfer_158	20	5.362618e+01	118.jpg	3.394409e+00	1.283756e+00	Fractals	3
bfer_158	21	5.612884e+01	115.jpg	4.475891e+00	1.645146e+00	Fractals	3
bfer_158	22	5.863170e+01	149.jpg	4.567566e+00	1.310275e+00	Fractals	3
bfer_158	23	6.113456e+01	141.jpg	4.608887e+00	1.095367e+00	Fractals	3
bfer_158	24	6.363729e+01	154.jpg	4.245117e+00	1.424701e+00	Fractals	3
bfer_158	25	6.614018e+01	128.jpg	4.327820e+00	1.225783e+00	Fractals	3
bfer_158	26	6.864295e+01	157.jpg	4.230164e+00	1.651049e+00	Fractals	3
bfer_158	27	7.114575e+01	103.jpg	4.075317e+00	1.748190e+00	Fractals	3
bfer_158	28	7.364854e+01	114.jpg	4.140503e+00	1.157413e+00	Fractals	3
bfer_158	29	7.615134e+01	153.jpg	3.806580e+00	1.374576e+00	Fractals	3
bfer_158	30	7.865423e+01	136.jpg	4.354370e+00	1.359748e+00	Fractals	3
bfer_158	31	8.115697e+01	112.jpg	4.099792e+00	1.384945e+00	Fractals	3
bfer_158	32	8.365986e+01	110.jpg	4.158142e+00	1.290189e+00	Fractals	3
bfer_158	33	8.616260e+01	119.jpg	4.873657e+00	1.267348e+00	Fractals	3
bfer_158	34	8.866545e+01	139.jpg	4.287720e+00	1.684519e+00	Fractals	3
bfer_158	35	9.116852e+01	133.jpg	4.033875e+00	1.773621e+00	Fractals	3
bfer_158	36	9.367105e+01	111.jpg	4.168335e+00	1.574882e+00	Fractals	3
bfer_158	37	9.617395e+01	137.jpg	4.833618e+00	1.528000e+00	Fractals	3
bfer_158	38	9.867676e+01	134.jpg	3.570190e+00	1.233241e+00	Fractals	3
bfer_158	39	1.011795e+02	159.jpg	3.793518e+00	1.978414e+00	Fractals	3
bfer_158	40	1.036823e+02	131.jpg	3.164185e+00	2.059727e+00	Fractals	3
bfer_158	41	1.062521e+02	107.jpg	3.843872e+00	1.321909e+00	Fractals	3
bfer_158	42	1.087547e+02	146.jpg	3.201538e+00	1.811343e+00	Fractals	3
bfer_158	43	1.112576e+02	138.jpg	3.683472e+00	1.940354e+00	Fractals	3
bfer_158	44	1.137603e+02	122.jpg	2.443848e+00	1.629684e+00	Fractals	3
bfer_158	45	1.162631e+02	144.jpg	4.248352e+00	1.862865e+00	Fractals	3
bfer_158	46	1.187661e+02	127.jpg	999	999	Fractals	3
bfer_158	47	1.227710e+02	147.jpg	2.717468e+00	1.299063e+00	Fractals	3
bfer_158	48	1.252733e+02	108.jpg	999	999	Fractals	3
bfer_158	49	1.292777e+02	104.jpg	3.047424e+00	1.160367e+00	Fractals	3
bfer_158	50	1.317805e+02	145.jpg	999	999	Fractals	3
bfer_158	51	1.358020e+02	160.jpg	2.963867e+00	1.435939e+00	Fractals	3
bfer_158	52	1.383045e+02	116.jpg	3.289124e+00	1.613399e+00	Fractals	3
bfer_158	53	1.408074e+02	123.jpg	3.783997e+00	1.766569e+00	Fractals	3
bfer_158	54	1.433103e+02	151.jpg	3.369812e+00	1.599725e+00	Fractals	3
bfer_158	55	1.458130e+02	158.jpg	3.244324e+00	1.513022e+00	Fractals	3
bfer_158	56	1.483158e+02	126.jpg	3.312134e+00	1.594160e+00	Fractals	3
bfer_158	57	1.508186e+02	124.jpg	3.307983e+00	1.043294e+00	Fractals	3
bfer_158	58	1.533214e+02	121.jpg	3.532837e+00	1.220565e+00	Fractals	3
bfer_158	59	1.558243e+02	143.jpg	3.293884e+00	1.605653e+00	Fractals	3
bfer_158	60	1.583271e+02	120.jpg	3.025696e+00	1.878955e+00	Fractals	3
