subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
bfer_101	1	3090.jpg	1.307532e+00	24	999000	240	999000	999	2.32	750	750
bfer_101	1	3099.jpg	4.287234e+00	24	999000	240	999000	999	5.31	750	750
bfer_101	1	3185.jpg	8.291498e+00	12	999000	120	999000	999	9.31	750	750
bfer_101	1	3224.jpg	1.029282e+01	22	999000	2	7.505082e+02	999	11.31	750	700
bfer_101	1	4001.jpg	1.229574e+01	12	999000	120	999000	999	13.31	750	700
bfer_101	1	4051.jpg	1.628363e+01	24	999000	240	999000	999	17.30	750	700
bfer_101	1	4084.jpg	1.828512e+01	24	999000	240	999000	999	19.30	750	700
bfer_101	1	4251.jpg	2.329137e+01	11	1.434502e+03	1	7.503952e+02	98	24.31	700	700
