subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_123	1	1.514263e-03	135.jpg	3.708008e+00	1.509178e+00	Fractals	3
bfer_123	2	2.519862e+00	106.jpg	6.867676e+00	1.421803e+00	Fractals	3
bfer_123	3	5.023348e+00	141.jpg	2.364380e+00	1.710959e+00	Fractals	3
bfer_123	4	7.525337e+00	132.jpg	8.328735e+00	1.624133e+00	Fractals	3
bfer_123	5	1.002864e+01	130.jpg	999	999	Fractals	3
bfer_123	6	1.403308e+01	155.jpg	1.845032e+00	1.940412e+00	Fractals	3
bfer_123	7	1.653532e+01	104.jpg	7.106628e+00	1.374154e+00	Fractals	3
bfer_123	8	1.903804e+01	153.jpg	5.167664e+00	1.695227e+00	Fractals	3
bfer_123	9	2.154083e+01	152.jpg	9.855591e+00	1.496477e+00	Fractals	3
bfer_123	10	2.404367e+01	154.jpg	2.201477e+00	1.665605e+00	Fractals	3
bfer_123	11	2.654637e+01	111.jpg	4.077148e-01	1.954980e+00	Fractals	3
bfer_123	12	2.904927e+01	145.jpg	1.049988e+00	1.596122e+00	Fractals	3
bfer_123	13	3.155217e+01	107.jpg	7.210510e+00	1.493148e+00	Fractals	3
bfer_123	14	3.405495e+01	103.jpg	5.881165e+00	1.558443e+00	Fractals	3
bfer_123	15	3.655796e+01	138.jpg	4.240112e-01	1.911573e+00	Fractals	3
bfer_123	16	3.906044e+01	124.jpg	5.067261e+00	1.624875e+00	Fractals	3
bfer_123	17	4.156333e+01	149.jpg	6.175537e-01	1.674028e+00	Fractals	3
bfer_123	18	4.406627e+01	133.jpg	3.055054e+00	1.683050e+00	Fractals	3
bfer_123	19	4.656891e+01	139.jpg	7.568298e+00	1.100421e+00	Fractals	3
bfer_123	20	4.907171e+01	131.jpg	4.124878e+00	1.453592e+00	Fractals	3
bfer_123	21	5.157444e+01	123.jpg	2.599976e+00	1.310851e+00	Fractals	3
bfer_123	22	5.407745e+01	115.jpg	9.583374e+00	1.344027e+00	Fractals	3
bfer_123	23	5.658008e+01	112.jpg	6.372742e+00	1.089304e+00	Fractals	3
bfer_123	24	5.908293e+01	160.jpg	2.164062e+00	1.850504e+00	Fractals	3
bfer_123	25	6.158579e+01	144.jpg	9.486267e+00	1.747533e+00	Fractals	3
bfer_123	26	6.408856e+01	119.jpg	6.405334e+00	1.468782e+00	Fractals	3
bfer_123	27	6.659136e+01	136.jpg	3.327759e+00	1.149964e+00	Fractals	3
bfer_123	28	6.909426e+01	105.jpg	3.262634e+00	1.591052e+00	Fractals	3
bfer_123	29	7.159695e+01	129.jpg	4.880493e+00	1.384351e+00	Fractals	3
bfer_123	30	7.409978e+01	148.jpg	1.453308e+00	1.217522e+00	Fractals	3
bfer_123	31	7.660269e+01	158.jpg	8.868408e-02	1.778629e+00	Fractals	3
bfer_123	32	7.910539e+01	150.jpg	2.153931e+00	1.323997e+00	Fractals	3
bfer_123	33	8.160825e+01	146.jpg	6.449463e+00	1.221052e+00	Fractals	3
bfer_123	34	8.411104e+01	109.jpg	3.180481e+00	1.422410e+00	Fractals	3
bfer_123	35	8.661385e+01	134.jpg	3.024292e+00	1.607504e+00	Fractals	3
bfer_123	36	8.911666e+01	157.jpg	1.020142e+00	1.360653e+00	Fractals	3
bfer_123	37	9.161940e+01	101.jpg	9.421082e+00	1.169912e+00	Fractals	3
bfer_123	38	9.412236e+01	113.jpg	9.330750e+00	1.170986e+00	Fractals	3
bfer_123	39	9.662542e+01	156.jpg	3.929260e+00	1.308050e+00	Fractals	3
bfer_123	40	9.912794e+01	128.jpg	4.604797e+00	1.645382e+00	Fractals	3
bfer_123	41	1.016308e+02	151.jpg	2.122681e+00	1.798614e+00	Fractals	3
bfer_123	42	1.041335e+02	143.jpg	6.991943e+00	1.375770e+00	Fractals	3
bfer_123	43	1.066363e+02	120.jpg	1.698364e+00	1.385021e+00	Fractals	3
bfer_123	44	1.091391e+02	126.jpg	6.338501e-01	1.554213e+00	Fractals	3
bfer_123	45	1.116420e+02	122.jpg	4.872375e+00	1.579299e+00	Fractals	3
bfer_123	46	1.141448e+02	127.jpg	3.424866e+00	1.212581e+00	Fractals	3
bfer_123	47	1.166475e+02	121.jpg	6.382935e+00	1.413810e+00	Fractals	3
bfer_123	48	1.191504e+02	147.jpg	8.312439e+00	1.558945e+00	Fractals	3
bfer_123	49	1.216532e+02	142.jpg	3.870239e+00	1.368175e+00	Fractals	3
bfer_123	50	1.241559e+02	110.jpg	9.029358e+00	1.537380e+00	Fractals	3
bfer_123	51	1.266589e+02	140.jpg	1.377258e+00	1.306506e+00	Fractals	3
bfer_123	52	1.291616e+02	116.jpg	3.083374e+00	1.531781e+00	Fractals	3
bfer_123	53	1.316645e+02	117.jpg	7.418213e-01	1.708847e+00	Fractals	3
bfer_123	54	1.341673e+02	114.jpg	4.804443e+00	1.541995e+00	Fractals	3
bfer_123	55	1.366701e+02	137.jpg	1.827393e+00	1.711246e+00	Fractals	3
bfer_123	56	1.391729e+02	159.jpg	1.301880e+00	1.424488e+00	Fractals	3
bfer_123	57	1.416759e+02	125.jpg	1.116577e+00	1.249566e+00	Fractals	3
bfer_123	58	1.441786e+02	118.jpg	4.892029e+00	1.354740e+00	Fractals	3
bfer_123	59	1.466814e+02	108.jpg	2.885864e+00	1.540032e+00	Fractals	3
bfer_123	60	1.491842e+02	102.jpg	7.038818e+00	1.645247e+00	Fractals	3
