subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_115	 1	 18	 1	 0	 1	 3.071241e-02	 1217.jpg	 u	 1.110315e+01	 16	 
bfer_115	 1	 29	 2	 1	 0	 1.219429e+01	 2201.jpg	 i	 1.147603e+00	 52	 
bfer_115	 1	 38	 3	 0	 1	 1.439682e+01	 2214.jpg	 u	 1.409056e+00	 51	 
bfer_115	 1	 39	 4	 0	 1	 1.686620e+01	 2218.jpg	 u	 1.539673e+00	 61	 
bfer_115	 1	 34	 5	 0	 0	 1.945258e+01	 2209.jpg	 i	 1.009289e+00	 56	 
bfer_115	 1	 40	 6	 0	 0	 2.152146e+01	 2219.jpg	 i	 1.428410e+00	 43	 
bfer_115	 1	 12	 7	 1	 0	 2.400758e+01	 1207.jpg	 i	 1.054298e+00	 13	 
bfer_115	 1	 19	 8	 1	 1	 2.610996e+01	 1218.jpg	 u	 1.151905e+00	 18	 
bfer_115	 1	 36	 9	 1	 1	 2.831240e+01	 2211.jpg	 u	 8.774720e-01	 47	 
bfer_115	 1	 1	 10	 0	 0	 3.024789e+01	 1102.jpg	 i	 1.669993e+00	 22	 
bfer_115	 1	 9	 11	 0	 0	 3.296770e+01	 1117.jpg	 i	 7.421771e-01	 37	 
bfer_115	 1	 30	 12	 0	 1	 3.476965e+01	 2204.jpg	 u	 1.708212e+00	 62	 
bfer_115	 1	 32	 13	 1	 0	 3.752280e+01	 2207.jpg	 i	 1.795058e+00	 53	 
bfer_115	 1	 8	 14	 0	 0	 4.037599e+01	 1115.jpg	 i	 1.589876e+00	 8	 
bfer_115	 1	 28	 15	 0	 0	 4.301228e+01	 2121.jpg	 i	 8.335874e-01	 44	 
bfer_115	 1	 26	 16	 0	 0	 4.489767e+01	 2114.jpg	 i	 1.844200e+00	 57	 
bfer_115	 1	 31	 17	 1	 0	 4.780092e+01	 2205.jpg	 i	 1.708959e+00	 50	 
bfer_115	 1	 27	 18	 0	 0	 5.055401e+01	 2115.jpg	 i	 1.243853e+00	 54	 
bfer_115	 1	 16	 19	 0	 1	 5.285664e+01	 1213.jpg	 u	 1.581225e+00	 20	 
bfer_115	 1	 10	 20	 0	 0	 5.549301e+01	 1120.jpg	 i	 1.368889e+00	 19	 
bfer_115	 1	 35	 21	 0	 0	 5.791233e+01	 2210.jpg	 i	 1.133555e+00	 59	 
bfer_115	 1	 17	 22	 1	 0	 6.009809e+01	 1214.jpg	 i	 2.595777e+00	 15	 
bfer_115	 1	 25	 23	 0	 0	 6.375222e+01	 2111.jpg	 i	 8.056580e-01	 49	 
bfer_115	 1	 20	 24	 0	 0	 6.560433e+01	 1219.jpg	 i	 2.177532e+00	 4	 
bfer_115	 1	 21	 25	 0	 1	 6.884125e+01	 2102.jpg	 u	 1.828620e+00	 77	 
bfer_115	 1	 3	 26	 0	 0	 7.172788e+01	 1106.jpg	 i	 7.979830e-01	 14	 
bfer_115	 1	 4	 27	 0	 0	 7.357991e+01	 1107.jpg	 i	 7.139835e-01	 17	 
bfer_115	 1	 2	 28	 0	 0	 7.534853e+01	 1103.jpg	 i	 1.689336e+00	 11	 
bfer_115	 1	 22	 29	 1	 0	 7.808502e+01	 2106.jpg	 i	 1.216851e+00	 58	 
bfer_115	 1	 24	 30	 0	 0	 8.035414e+01	 2109.jpg	 i	 7.157326e-01	 48	 
bfer_115	 1	 7	 31	 0	 0	 8.212289e+01	 1111.jpg	 i	 8.029818e-01	 21	 
bfer_115	 1	 6	 32	 0	 0	 8.397493e+01	 1109.jpg	 i	 1.174943e+00	 9	 
bfer_115	 1	 15	 33	 1	 1	 8.621073e+01	 1211.jpg	 u	 7.151472e-01	 12	 
bfer_115	 1	 11	 34	 1	 1	 8.797947e+01	 1204.jpg	 u	 4.664001e-01	 7	 
bfer_115	 1	 33	 35	 1	 0	 8.949773e+01	 2208.jpg	 i	 8.041355e-01	 55	 
bfer_115	 1	 5	 36	 0	 0	 9.134984e+01	 1108.jpg	 i	 5.520298e-01	 38	 
bfer_115	 1	 37	 37	 0	 0	 9.295170e+01	 2212.jpg	 i	 6.221793e-01	 60	 
bfer_115	 1	 13	 38	 1	 0	 9.462025e+01	 1208.jpg	 i	 5.136332e-01	 10	 
bfer_115	 1	 23	 39	 0	 0	 9.618866e+01	 2108.jpg	 i	 5.932037e-01	 78	 
bfer_115	 1	 14	 40	 0	 0	 9.784051e+01	 1209.jpg	 i	 6.133544e-01	 3	 
