subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_126	1	1.436125e-03	112.jpg	9.874451e+00	1.989025e+00	Fractals	3
bfer_126	2	2.502873e+00	132.jpg	9.844055e+00	1.534816e+00	Fractals	3
bfer_126	3	5.006173e+00	140.jpg	9.380371e+00	1.368006e+00	Fractals	3
bfer_126	4	7.508175e+00	142.jpg	3.538269e+00	1.568372e+00	Fractals	3
bfer_126	5	1.001173e+01	157.jpg	9.971741e+00	1.842147e+00	Fractals	3
bfer_126	6	1.251463e+01	107.jpg	9.869812e+00	1.426573e+00	Fractals	3
bfer_126	7	1.501643e+01	102.jpg	999	999	Fractals	3
bfer_126	8	1.903791e+01	109.jpg	9.947937e+00	1.135274e+00	Fractals	3
bfer_126	9	2.154041e+01	115.jpg	9.877319e+00	1.008878e+00	Fractals	3
bfer_126	10	2.404322e+01	116.jpg	9.373169e-01	1.338020e+00	Fractals	3
bfer_126	11	2.654602e+01	148.jpg	9.637634e+00	1.243229e+00	Fractals	3
bfer_126	12	2.904882e+01	134.jpg	1.992371e+00	1.476384e+00	Fractals	3
bfer_126	13	3.155168e+01	124.jpg	9.728638e+00	1.357528e+00	Fractals	3
bfer_126	14	3.405439e+01	122.jpg	9.793823e+00	1.054786e+00	Fractals	3
bfer_126	15	3.655722e+01	149.jpg	9.824341e+00	1.418288e+00	Fractals	3
bfer_126	16	3.906011e+01	111.jpg	9.789734e+00	1.167993e+00	Fractals	3
bfer_126	17	4.156287e+01	106.jpg	9.761902e+00	1.562490e+00	Fractals	3
bfer_126	18	4.406563e+01	119.jpg	7.805176e-01	1.635648e+00	Fractals	3
bfer_126	19	4.656861e+01	136.jpg	5.914001e+00	1.212703e+00	Fractals	3
bfer_126	20	4.907128e+01	118.jpg	9.969055e+00	1.333916e+00	Fractals	3
bfer_126	21	5.157414e+01	104.jpg	9.850159e+00	1.511198e+00	Fractals	3
bfer_126	22	5.407686e+01	158.jpg	5.075684e-01	1.328325e+00	Fractals	3
bfer_126	23	5.657985e+01	127.jpg	9.855896e+00	1.121465e+00	Fractals	3
bfer_126	24	5.908251e+01	150.jpg	7.153320e-01	1.386753e+00	Fractals	3
bfer_126	25	6.158527e+01	154.jpg	4.298645e+00	1.611981e+00	Fractals	3
bfer_126	26	6.408819e+01	128.jpg	2.973389e+00	1.501023e+00	Fractals	3
bfer_126	27	6.659095e+01	137.jpg	5.018311e+00	1.534229e+00	Fractals	3
bfer_126	28	6.909387e+01	155.jpg	4.261963e+00	1.223456e+00	Fractals	3
bfer_126	29	7.159658e+01	144.jpg	1.911621e-01	1.464601e+00	Fractals	3
bfer_126	30	7.409937e+01	152.jpg	9.826416e+00	1.465822e+00	Fractals	3
bfer_126	31	7.660219e+01	110.jpg	8.653931e+00	1.347142e+00	Fractals	3
bfer_126	32	7.910528e+01	156.jpg	2.405823e+00	1.332023e+00	Fractals	3
bfer_126	33	8.160810e+01	114.jpg	9.654602e+00	1.485197e+00	Fractals	3
bfer_126	34	8.411077e+01	121.jpg	9.258118e+00	1.894544e+00	Fractals	3
bfer_126	35	8.661349e+01	159.jpg	3.005310e+00	1.847686e+00	Fractals	3
bfer_126	36	8.911628e+01	141.jpg	7.823608e+00	1.296920e+00	Fractals	3
bfer_126	37	9.161915e+01	147.jpg	999	999	Fractals	3
bfer_126	38	9.562388e+01	131.jpg	2.029053e+00	1.453383e+00	Fractals	3
bfer_126	39	9.812634e+01	113.jpg	7.556763e+00	1.198836e+00	Fractals	3
bfer_126	40	1.006293e+02	108.jpg	7.339539e+00	1.418117e+00	Fractals	3
bfer_126	41	1.031320e+02	120.jpg	9.559631e+00	1.265168e+00	Fractals	3
bfer_126	42	1.056348e+02	151.jpg	5.391724e+00	1.146468e+00	Fractals	3
bfer_126	43	1.081376e+02	160.jpg	9.350464e+00	9.716423e-01	Fractals	3
bfer_126	44	1.106404e+02	146.jpg	2.480530e+00	1.060766e+00	Fractals	3
bfer_126	45	1.131433e+02	126.jpg	8.237061e+00	1.125920e+00	Fractals	3
bfer_126	46	1.156460e+02	101.jpg	2.583679e+00	1.071220e+00	Fractals	3
bfer_126	47	1.181488e+02	117.jpg	9.678406e+00	1.472402e+00	Fractals	3
bfer_126	48	1.206516e+02	103.jpg	9.877991e+00	1.113653e+00	Fractals	3
bfer_126	49	1.231545e+02	139.jpg	1.362305e-01	1.354740e+00	Fractals	3
bfer_126	50	1.256573e+02	130.jpg	9.821655e+00	1.547874e+00	Fractals	3
bfer_126	51	1.281600e+02	129.jpg	3.133606e+00	1.109138e+00	Fractals	3
bfer_126	52	1.306630e+02	138.jpg	999	999	Fractals	3
bfer_126	53	1.346678e+02	143.jpg	2.908264e+00	1.289454e+00	Fractals	3
bfer_126	54	1.371702e+02	133.jpg	4.914490e+00	1.179021e+00	Fractals	3
bfer_126	55	1.396731e+02	145.jpg	4.497620e+00	1.172130e+00	Fractals	3
bfer_126	56	1.421758e+02	105.jpg	9.301514e+00	1.069523e+00	Fractals	3
bfer_126	57	1.446786e+02	153.jpg	7.121643e+00	1.238591e+00	Fractals	3
bfer_126	58	1.471816e+02	135.jpg	4.103394e+00	1.639732e+00	Fractals	3
bfer_126	59	1.496844e+02	125.jpg	6.865417e+00	1.177008e+00	Fractals	3
bfer_126	60	1.521871e+02	123.jpg	9.717896e+00	1.210036e+00	Fractals	3
