subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_167	 1	 4	 1	 0	 1	 2.971336e-02	 1106.jpg	 u	 2.262287e+00	 9	 
bfer_167	 1	 2	 2	 1	 0	 3.350092e+00	 1102.jpg	 i	 7.339148e-01	 13	 
bfer_167	 1	 30	 3	 0	 0	 5.135452e+00	 2120.jpg	 i	 7.885605e-01	 54	 
bfer_167	 1	 6	 4	 0	 1	 6.970774e+00	 1114.jpg	 u	 8.252433e-01	 16	 
bfer_167	 1	 12	 5	 0	 1	 8.856424e+00	 1202.jpg	 u	 9.635759e-01	 3	 
bfer_167	 1	 7	 6	 0	 1	 1.087518e+01	 1115.jpg	 u	 8.968191e-01	 14	 
bfer_167	 1	 36	 7	 0	 0	 1.282745e+01	 2213.jpg	 i	 6.085513e-01	 44	 
bfer_167	 1	 23	 8	 1	 1	 1.449596e+01	 2107.jpg	 u	 9.240435e-01	 53	 
bfer_167	 1	 39	 9	 0	 1	 1.646479e+01	 2217.jpg	 u	 8.272081e-01	 60	 
bfer_167	 1	 22	 10	 0	 0	 1.835041e+01	 2106.jpg	 i	 4.295873e-01	 51	 
bfer_167	 1	 20	 11	 0	 1	 1.983529e+01	 1219.jpg	 u	 1.296707e+00	 11	 
bfer_167	 1	 15	 12	 1	 0	 2.218790e+01	 1205.jpg	 i	 1.761443e-01	 7	 
bfer_167	 1	 38	 13	 0	 0	 2.342260e+01	 2215.jpg	 i	 6.293988e-01	 77	 
bfer_167	 1	 1	 14	 0	 0	 2.510779e+01	 1101.jpg	 i	 3.362089e-01	 37	 
bfer_167	 1	 26	 15	 1	 0	 2.649272e+01	 2110.jpg	 i	 2.312826e-01	 47	 
bfer_167	 1	 16	 16	 0	 1	 2.777758e+01	 1206.jpg	 u	 1.944197e-01	 20	 
bfer_167	 1	 25	 17	 0	 0	 2.902891e+01	 2109.jpg	 i	 7.750865e-01	 48	 
bfer_167	 1	 31	 18	 0	 1	 3.086430e+01	 2121.jpg	 u	 2.276947e-01	 43	 
bfer_167	 1	 33	 19	 1	 1	 3.214916e+01	 2204.jpg	 u	 2.708414e-01	 58	 
bfer_167	 1	 37	 20	 0	 1	 3.346723e+01	 2214.jpg	 u	 3.847801e-01	 59	 
bfer_167	 1	 5	 21	 1	 0	 3.490219e+01	 1113.jpg	 i	 5.978108e-01	 18	 
bfer_167	 1	 10	 22	 0	 1	 3.655402e+01	 1120.jpg	 u	 9.459796e-01	 8	 
bfer_167	 1	 13	 23	 0	 0	 3.855633e+01	 1203.jpg	 i	 7.116808e-01	 22	 
bfer_167	 1	 27	 24	 1	 0	 4.032507e+01	 2113.jpg	 i	 3.109324e-01	 55	 
bfer_167	 1	 11	 25	 1	 0	 4.169318e+01	 1121.jpg	 i	 2.708228e-01	 10	 
bfer_167	 1	 35	 26	 0	 0	 4.301130e+01	 2210.jpg	 i	 5.286927e-01	 78	 
bfer_167	 1	 3	 27	 0	 1	 4.459641e+01	 1104.jpg	 u	 3.595879e-01	 19	 
bfer_167	 1	 9	 28	 1	 1	 4.601469e+01	 1118.jpg	 u	 7.093065e-01	 15	 
bfer_167	 1	 17	 29	 1	 0	 4.778331e+01	 1209.jpg	 i	 2.126963e-01	 12	 
bfer_167	 1	 32	 30	 1	 0	 4.905137e+01	 2201.jpg	 i	 7.446289e-01	 52	 
bfer_167	 1	 21	 31	 0	 0	 5.085345e+01	 2102.jpg	 i	 7.665468e-01	 61	 
bfer_167	 1	 24	 32	 0	 0	 5.267217e+01	 2108.jpg	 i	 4.518244e-01	 62	 
bfer_167	 1	 19	 33	 0	 1	 5.417391e+01	 1217.jpg	 u	 6.300908e-01	 21	 
bfer_167	 1	 29	 34	 0	 1	 5.585923e+01	 2118.jpg	 u	 1.527712e-01	 57	 
bfer_167	 1	 14	 35	 0	 1	 5.706040e+01	 1204.jpg	 u	 1.436112e-01	 4	 
bfer_167	 1	 28	 36	 0	 1	 5.826177e+01	 2114.jpg	 u	 4.062444e-01	 56	 
bfer_167	 1	 8	 37	 0	 1	 5.971354e+01	 1117.jpg	 u	 2.584618e-01	 38	 
bfer_167	 1	 18	 38	 0	 1	 6.103162e+01	 1216.jpg	 u	 1.883810e-01	 17	 
bfer_167	 1	 34	 39	 1	 1	 6.226645e+01	 2206.jpg	 u	 1.135480e-01	 50	 
bfer_167	 1	 40	 40	 0	 0	 6.343431e+01	 2219.jpg	 i	 1.857290e-01	 49	 
