subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_132	1	3090.jpg	1.083618e+00	24	999000	240	999000	999	2.10	750	750
BFE_132	1	3099.jpg	6.072479e+00	24	999000	240	999000	999	7.09	750	750
BFE_132	1	3185.jpg	8.074812e+00	12	999000	120	999000	999	9.09	750	750
BFE_132	1	3224.jpg	1.007698e+01	22	999000	2	7.500703e+02	999	11.09	750	700
BFE_132	1	4001.jpg	1.606704e+01	12	999000	120	999000	999	17.08	750	700
BFE_132	1	4051.jpg	1.806937e+01	24	999000	240	999000	999	19.09	750	700
BFE_132	1	4084.jpg	2.107270e+01	24	999000	240	999000	999	22.09	750	700
BFE_132	1	4251.jpg	2.307499e+01	11	999000	1	7.500559e+02	999	24.09	700	700
