subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_340	 2	 30	 1	 0	 0	 3.060502e-02	 2114.jpg	 u	 1.855491e+00	 52	 
BFE_340	 2	 35	 2	 0	 0	 2.933905e+00	 2208.jpg	 u	 1.312127e+00	 77	 
BFE_340	 2	 38	 3	 0	 0	 5.303161e+00	 2217.jpg	 u	 6.628687e-01	 55	 
BFE_340	 2	 10	 4	 0	 0	 7.021717e+00	 1117.jpg	 u	 1.240323e+00	 3	 
BFE_340	 2	 31	 5	 1	 1	 9.307595e+00	 2115.jpg	 i	 8.904419e-01	 49	 
BFE_340	 2	 1	 6	 0	 0	 1.124310e+01	 1101.jpg	 u	 6.189347e-01	 40	 
BFE_340	 2	 12	 7	 0	 0	 1.291144e+01	 1119.jpg	 u	 6.145993e-01	 37	 
BFE_340	 2	 27	 8	 0	 0	 1.458021e+01	 2105.jpg	 u	 8.338320e-01	 50	 
BFE_340	 2	 33	 9	 1	 1	 1.646569e+01	 2117.jpg	 i	 5.723411e-01	 56	 
BFE_340	 2	 5	 10	 0	 0	 1.808407e+01	 1107.jpg	 u	 5.459610e-01	 13	 
BFE_340	 2	 29	 11	 0	 0	 1.968598e+01	 2113.jpg	 u	 4.880570e-01	 43	 
BFE_340	 2	 37	 12	 1	 1	 2.122105e+01	 2211.jpg	 i	 7.129827e-01	 48	 
BFE_340	 2	 40	 13	 1	 1	 2.298958e+01	 2219.jpg	 i	 7.604628e-01	 57	 
BFE_340	 2	 22	 14	 1	 1	 2.480834e+01	 1219.jpg	 i	 6.057055e-01	 17	 
BFE_340	 2	 14	 15	 0	 0	 2.646020e+01	 1121.jpg	 u	 6.418352e-01	 10	 
BFE_340	 2	 36	 16	 1	 1	 2.816209e+01	 2209.jpg	 i	 8.439399e-01	 54	 
BFE_340	 2	 4	 17	 1	 1	 3.006425e+01	 1106.jpg	 i	 6.777865e-01	 14	 
BFE_340	 2	 2	 18	 0	 0	 3.179954e+01	 1103.jpg	 u	 6.225026e-01	 4	 
BFE_340	 2	 13	 19	 0	 0	 3.346811e+01	 1120.jpg	 u	 5.219328e-01	 12	 
BFE_340	 2	 18	 20	 0	 0	 3.503660e+01	 1208.jpg	 u	 4.654410e-01	 38	 
BFE_340	 2	 8	 21	 1	 1	 3.657153e+01	 1114.jpg	 i	 1.330508e+00	 9	 
BFE_340	 2	 26	 22	 0	 0	 3.895767e+01	 2104.jpg	 u	 7.363545e-01	 42	 
BFE_340	 2	 39	 23	 0	 0	 4.074302e+01	 2218.jpg	 u	 7.350253e-01	 58	 
BFE_340	 2	 32	 24	 0	 0	 4.252832e+01	 2116.jpg	 u	 4.537119e-01	 53	 
BFE_340	 2	 25	 25	 0	 0	 4.404651e+01	 2103.jpg	 u	 4.635252e-01	 44	 
BFE_340	 2	 34	 26	 0	 0	 4.556488e+01	 2121.jpg	 u	 8.331520e-01	 41	 
BFE_340	 2	 15	 27	 1	 1	 4.745039e+01	 1201.jpg	 i	 6.116366e-01	 8	 
BFE_340	 2	 9	 28	 1	 1	 4.911893e+01	 1115.jpg	 i	 6.471059e-01	 11	 
BFE_340	 2	 28	 29	 1	 1	 5.082092e+01	 2109.jpg	 i	 8.251169e-01	 51	 
BFE_340	 2	 11	 30	 0	 0	 5.270632e+01	 1118.jpg	 u	 5.717193e-01	 19	 
BFE_340	 2	 6	 31	 0	 0	 5.432478e+01	 1109.jpg	 u	 1.137258e+00	 18	 
BFE_340	 2	 20	 32	 0	 0	 5.651056e+01	 1217.jpg	 u	 5.594793e-01	 15	 
BFE_340	 2	 23	 33	 0	 0	 5.812900e+01	 2101.jpg	 u	 5.890627e-01	 78	 
BFE_340	 2	 16	 34	 0	 0	 5.976418e+01	 1204.jpg	 u	 5.458842e-01	 22	 
BFE_340	 2	 7	 35	 0	 0	 6.136592e+01	 1112.jpg	 u	 5.681357e-01	 39	 
BFE_340	 2	 19	 36	 1	 1	 6.300116e+01	 1213.jpg	 i	 1.116874e+00	 16	 
BFE_340	 2	 3	 37	 0	 0	 6.517028e+01	 1105.jpg	 u	 5.717766e-01	 21	 
BFE_340	 2	 17	 38	 0	 0	 6.678879e+01	 1206.jpg	 u	 4.732444e-01	 7	 
BFE_340	 2	 24	 39	 0	 0	 6.832381e+01	 2102.jpg	 u	 4.822250e-01	 47	 
BFE_340	 2	 21	 40	 0	 0	 6.985877e+01	 1218.jpg	 u	 6.752836e-01	 20	 
