Trial	StimName	Liking	RT
1	120.bmp	4.11111111111	3820
2	135.bmp	7.11111111111	3188
3	156.bmp	5.77777777778	10749
4	154.bmp	5.6	3670
5	128.bmp	7.48888888889	3970
6	119.bmp	2.57777777778	2954
7	124.bmp	2.4	3421
8	149.bmp	1.11111111111	3355
9	136.bmp	5.35555555556	5073
10	160.bmp	3.8	2919
11	150.bmp	4.51111111111	3054
12	158.bmp	2.86666666667	3172
13	102.bmp	6.44444444444	2902
14	127.bmp	5.15555555556	5774
15	101.bmp	7.82222222222	2669
16	155.bmp	3.24444444444	2837
17	152.bmp	6.51111111111	2804
18	114.bmp	7.02222222222	3601
19	122.bmp	6.13333333333	4389
20	141.bmp	2.95555555556	3704
21	159.bmp	0.577777777778	3071
22	139.bmp	7.88888888889	1969
23	146.bmp	5.71111111111	2705
24	123.bmp	5.2	3439
25	132.bmp	6.82222222222	4736
26	138.bmp	2.0	2355
27	147.bmp	2.6	4506
28	140.bmp	7.42222222222	3789
29	153.bmp	8.37777777778	2852
30	144.bmp	5.48888888889	2252
31	107.bmp	1.04444444444	2021
32	117.bmp	5.57777777778	2888
33	111.bmp	8.24444444444	4504
34	109.bmp	1.91111111111	1671
35	113.bmp	7.53333333333	4406
36	103.bmp	8.86666666667	2922
37	108.bmp	1.48888888889	2154
38	157.bmp	3.75555555556	2566
39	145.bmp	2.8	4240
40	143.bmp	4.8	3519
41	142.bmp	5.26666666667	3690
42	130.bmp	9.28888888889	3738
43	118.bmp	3.17777777778	1952
44	129.bmp	6.24444444444	3223
45	133.bmp	4.11111111111	2619
46	105.bmp	4.44444444444	2853
47	106.bmp	5.62222222222	3054
48	116.bmp	1.0	2639
49	104.bmp	3.75555555556	2503
50	126.bmp	2.46666666667	5357
51	121.bmp	1.33333333333	2451
52	115.bmp	3.13333333333	2370
53	112.bmp	5.68888888889	4005
54	134.bmp	7.08888888889	2270
55	137.bmp	6.02222222222	3003
56	131.bmp	5.0	2588
57	125.bmp	1.77777777778	2870
58	148.bmp	0.0666666666667	2937
59	151.bmp	5.2	3040
60	110.bmp	9.28888888889	3703
