subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_317	0	1	01	2	1	2.018874e+00	2103.jpg	2112.jpg	44	78	1	u	4	1	822.52	0.90	0.17
BFE_317	0	1	01	2	2	7.024512e+00	1216.jpg	1110.jpg	22	20	1	u	5	1	1080.84	0.47	0.52
BFE_317	0	1	01	2	3	1.501684e+01	1207.jpg	1104.jpg	10	14	1	u	1	1	656.56	0.67	0.61
BFE_317	0	1	01	2	4	1.802026e+01	2207.jpg	2115.jpg	53	51	1	u	2	1	813.13	0.65	0.68
BFE_317	0	1	01	2	5	2.502811e+01	1114.jpg	1201.jpg	16	7	0	i	1	1	525.30	0.59	0.74
BFE_317	0	1	01	2	6	2.803148e+01	2119.jpg	2103.jpg	77	44	0	i	4	1	801.90	0.18	0.90
BFE_317	0	1	01	2	7	3.902720e+01	1101.jpg	1113.jpg	38	3	0	i	3	1	654.22	0.21	0.80
BFE_317	0	1	01	2	8	4.301471e+01	1115.jpg	1201.jpg	11	7	0	i	1	1	634.68	0.66	0.74
BFE_317	0	1	01	2	9	4.701945e+01	2107.jpg	2218.jpg	60	59	0	u	6	0	781.92	0.53	0.55
BFE_317	0	1	01	2	10	5.002276e+01	1211.jpg	1106.jpg	15	9	1	i	1	0	634.64	0.61	0.71
BFE_317	0	1	01	2	11	5.302610e+01	1115.jpg	1207.jpg	11	10	0	i	1	1	655.28	0.66	0.67
BFE_317	0	1	01	2	12	5.801474e+01	2113.jpg	2217.jpg	47	54	1	u	2	1	898.65	0.77	0.65
BFE_317	0	1	01	2	13	6.201960e+01	1115.jpg	1208.jpg	11	18	0	i	1	1	1045.79	0.66	0.56
BFE_317	0	1	01	2	14	7.102967e+01	1219.jpg	1209.jpg	19	21	1	u	5	1	971.70	0.52	0.49
BFE_317	0	1	01	2	15	7.401602e+01	2204.jpg	2207.jpg	57	53	0	i	2	1	737.36	0.59	0.65
BFE_317	0	1	01	2	16	7.902198e+01	2207.jpg	2105.jpg	53	48	1	u	2	1	731.43	0.65	0.77
BFE_317	0	1	01	2	17	8.502876e+01	2115.jpg	2208.jpg	51	58	0	i	2	1	988.62	0.68	0.59
BFE_317	0	1	01	2	18	8.801513e+01	2217.jpg	2211.jpg	54	52	0	i	2	1	1090.25	0.65	0.66
