Trial	StimName	Liking	RT
1	113.bmp	4.82222222222	10944
2	106.bmp	0.977777777778	5908
3	124.bmp	1.64444444444	3219
4	152.bmp	8.17777777778	3540
5	148.bmp	0.644444444444	3701
6	159.bmp	0.0666666666667	4208
7	145.bmp	0.177777777778	3569
8	123.bmp	0.222222222222	2787
9	133.bmp	0.444444444444	2571
10	144.bmp	2.68888888889	3204
11	109.bmp	5.97777777778	5722
12	143.bmp	0.511111111111	3421
13	131.bmp	0.488888888889	2018
14	160.bmp	0.422222222222	1886
15	130.bmp	2.71111111111	4640
16	112.bmp	0.777777777778	3054
17	120.bmp	1.8	2520
18	151.bmp	1.22222222222	2488
19	126.bmp	1.04444444444	2402
20	118.bmp	0.666666666667	2822
21	127.bmp	1.42222222222	3123
22	147.bmp	1.55555555556	2602
23	110.bmp	0.844444444444	3387
24	139.bmp	0.444444444444	3789
25	134.bmp	0.488888888889	2955
26	141.bmp	0.177777777778	5091
27	132.bmp	0.355555555556	3069
28	125.bmp	0.333333333333	2119
29	105.bmp	0.288888888889	1970
30	146.bmp	0.244444444444	1883
31	129.bmp	0.266666666667	1838
32	116.bmp	0.288888888889	2301
33	142.bmp	0.244444444444	3253
34	136.bmp	0.333333333333	1972
35	121.bmp	2.33333333333	3037
36	117.bmp	6.97777777778	3538
37	150.bmp	0.555555555556	2554
38	115.bmp	0.288888888889	2785
39	108.bmp	2.95555555556	3220
40	103.bmp	5.93333333333	3138
41	104.bmp	1.33333333333	2687
42	114.bmp	0.333333333333	1852
43	122.bmp	1.64444444444	4739
44	149.bmp	0.511111111111	2252
45	157.bmp	0.466666666667	2069
46	154.bmp	0.4	2353
47	138.bmp	0.422222222222	1652
48	135.bmp	0.355555555556	1770
49	111.bmp	0.6	2719
50	158.bmp	0.977777777778	2137
51	153.bmp	0.644444444444	2036
52	128.bmp	0.555555555556	1836
53	155.bmp	0.4	1787
54	156.bmp	0.511111111111	1586
55	107.bmp	0.6	2137
56	102.bmp	0.444444444444	2087
57	119.bmp	0.244444444444	2787
58	137.bmp	1.62222222222	2202
59	140.bmp	0.355555555556	2904
60	101.bmp	1.51111111111	3152
