subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_305	 1	 15	 1	 0	 1	 3.017129e-02	 1206.jpg	 u	 2.086689e+00	 14	 
BFE_305	 1	 14	 2	 1	 1	 3.167083e+00	 1205.jpg	 u	 1.061773e+00	 15	 
BFE_305	 1	 25	 3	 0	 0	 5.286131e+00	 2113.jpg	 i	 5.747989e-01	 78	 
BFE_305	 1	 38	 4	 1	 0	 6.921288e+00	 2215.jpg	 i	 9.315678e-01	 58	 
BFE_305	 1	 11	 5	 0	 1	 8.906885e+00	 1201.jpg	 u	 5.219801e-01	 4	 
BFE_305	 1	 29	 6	 0	 0	 1.047527e+01	 2202.jpg	 i	 6.735998e-01	 42	 
BFE_305	 1	 4	 7	 0	 1	 1.219386e+01	 1106.jpg	 u	 9.149969e-01	 21	 
BFE_305	 1	 13	 8	 1	 0	 1.416267e+01	 1204.jpg	 i	 5.381879e-01	 13	 
BFE_305	 1	 24	 9	 0	 0	 1.574786e+01	 2107.jpg	 i	 6.490208e-01	 77	 
BFE_305	 1	 34	 10	 0	 1	 1.744977e+01	 2209.jpg	 u	 2.709388e-02	 57	 
BFE_305	 1	 28	 11	 0	 1	 1.853425e+01	 2201.jpg	 u	 4.306103e-01	 51	 
BFE_305	 1	 6	 12	 0	 0	 2.001933e+01	 1108.jpg	 i	 4.975568e-01	 40	 
BFE_305	 1	 35	 13	 0	 1	 2.157105e+01	 2211.jpg	 u	 3.698106e-01	 49	 
BFE_305	 1	 2	 14	 0	 0	 2.298931e+01	 1102.jpg	 i	 4.155682e-01	 22	 
BFE_305	 1	 5	 15	 0	 1	 2.445768e+01	 1107.jpg	 u	 3.391686e-01	 38	 
BFE_305	 1	 8	 16	 0	 0	 2.585920e+01	 1116.jpg	 i	 4.016767e-01	 39	 
BFE_305	 1	 36	 17	 1	 1	 2.731085e+01	 2212.jpg	 u	 4.860135e-01	 52	 
BFE_305	 1	 16	 18	 0	 1	 2.884590e+01	 1209.jpg	 u	 4.069659e-01	 20	 
BFE_305	 1	 31	 19	 0	 1	 3.031416e+01	 2204.jpg	 u	 4.427209e-01	 56	 
BFE_305	 1	 23	 20	 1	 0	 3.181580e+01	 2102.jpg	 i	 4.290557e-01	 55	 
BFE_305	 1	 30	 21	 0	 1	 3.330084e+01	 2203.jpg	 u	 4.160151e-01	 43	 
BFE_305	 1	 21	 22	 0	 0	 3.476913e+01	 1217.jpg	 i	 3.957344e-01	 17	 
BFE_305	 1	 32	 23	 0	 1	 3.622085e+01	 2206.jpg	 u	 2.800560e-01	 41	 
BFE_305	 1	 19	 24	 1	 0	 3.755558e+01	 1214.jpg	 i	 3.772781e-01	 7	 
BFE_305	 1	 3	 25	 1	 1	 3.899061e+01	 1103.jpg	 u	 6.542510e-01	 10	 
BFE_305	 1	 12	 26	 0	 1	 4.069243e+01	 1203.jpg	 u	 5.124281e-01	 3	 
BFE_305	 1	 40	 27	 1	 1	 4.226091e+01	 2218.jpg	 u	 4.719571e-01	 47	 
BFE_305	 1	 18	 28	 0	 1	 4.377930e+01	 1212.jpg	 u	 5.615636e-01	 9	 
BFE_305	 1	 7	 29	 1	 1	 4.539774e+01	 1110.jpg	 u	 4.791073e-01	 18	 
BFE_305	 1	 27	 30	 0	 1	 4.693281e+01	 2121.jpg	 u	 4.320746e-01	 54	 
BFE_305	 1	 9	 31	 0	 0	 4.841782e+01	 1118.jpg	 i	 6.510810e-01	 37	 
BFE_305	 1	 1	 32	 0	 1	 5.011970e+01	 1101.jpg	 u	 4.771804e-01	 11	 
BFE_305	 1	 33	 33	 0	 1	 5.165480e+01	 2207.jpg	 u	 4.540607e-01	 44	 
BFE_305	 1	 22	 34	 0	 1	 5.315654e+01	 1219.jpg	 u	 5.043255e-01	 19	 
BFE_305	 1	 10	 35	 0	 1	 5.470823e+01	 1121.jpg	 u	 4.486624e-01	 16	 
BFE_305	 1	 26	 36	 1	 0	 5.620994e+01	 2120.jpg	 i	 6.269187e-01	 53	 
BFE_305	 1	 37	 37	 0	 1	 5.789522e+01	 2214.jpg	 u	 4.696425e-01	 48	 
BFE_305	 1	 20	 38	 1	 0	 5.941354e+01	 1215.jpg	 i	 4.553394e-01	 12	 
BFE_305	 1	 39	 39	 1	 1	 6.091527e+01	 2216.jpg	 u	 4.256015e-01	 50	 
BFE_305	 1	 17	 40	 0	 1	 6.240021e+01	 1210.jpg	 u	 6.046684e-01	 8	 
