Trial	StimName	Liking	RT
1	112.bmp	6.46666666667	5089
2	115.bmp	7.86666666667	3188
3	153.bmp	7.57777777778	3251
4	154.bmp	9.26666666667	4290
5	129.bmp	7.31111111111	2118
6	102.bmp	9.13333333333	2888
7	103.bmp	7.24444444444	2151
8	140.bmp	7.97777777778	2886
9	159.bmp	9.37777777778	2922
10	106.bmp	8.73333333333	2887
11	151.bmp	7.53333333333	2917
12	128.bmp	6.57777777778	2903
13	125.bmp	8.57777777778	2403
14	136.bmp	8.35555555556	2152
15	150.bmp	8.22222222222	2804
16	121.bmp	8.37777777778	3038
17	117.bmp	8.48888888889	3171
18	114.bmp	9.08888888889	3020
19	101.bmp	8.28888888889	3440
20	122.bmp	8.55555555556	2785
21	110.bmp	8.31111111111	2339
22	147.bmp	8.24444444444	2334
23	148.bmp	8.13333333333	2520
24	120.bmp	8.75555555556	3334
25	109.bmp	1.42222222222	3288
26	133.bmp	5.91111111111	1702
27	130.bmp	9.88888888889	1901
28	142.bmp	2.11111111111	4204
29	135.bmp	9.42222222222	2388
30	119.bmp	8.15555555556	2769
31	145.bmp	1.0	3353
32	116.bmp	8.64444444444	3355
33	146.bmp	1.37777777778	3522
34	118.bmp	8.66666666667	1834
35	134.bmp	8.44444444444	1918
36	126.bmp	8.26666666667	1419
37	105.bmp	8.42222222222	1886
38	104.bmp	8.2	1453
39	160.bmp	8.71111111111	1536
40	123.bmp	7.97777777778	3988
41	156.bmp	3.35555555556	1920
42	141.bmp	8.82222222222	2303
43	144.bmp	6.57777777778	1734
44	108.bmp	7.46666666667	1870
45	158.bmp	2.84444444444	2136
46	113.bmp	8.77777777778	1969
47	124.bmp	8.66666666667	1584
48	111.bmp	8.57777777778	2404
49	127.bmp	8.71111111111	2770
50	131.bmp	8.66666666667	1617
51	139.bmp	2.53333333333	1720
52	149.bmp	9.22222222222	1419
53	132.bmp	8.28888888889	1901
54	155.bmp	8.86666666667	1653
55	143.bmp	7.46666666667	2669
56	138.bmp	8.97777777778	1353
57	152.bmp	8.8	1783
58	107.bmp	8.17777777778	1552
59	137.bmp	8.2	1401
60	157.bmp	6.86666666667	2203
