subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_305	0	1	02	1	1	2.018838e+00	1110.jpg	1101.jpg	18	11	1	u	1	1	786.94	0.55	0.62
BFE_305	0	1	02	1	2	5.005228e+00	2201.jpg	2102.jpg	51	55	0	u	2	0	672.55	0.70	0.62
BFE_305	0	1	02	1	3	1.201332e+01	1214.jpg	1212.jpg	7	9	1	i	1	0	616.46	0.77	0.67
BFE_305	0	1	02	1	4	1.601784e+01	1103.jpg	1121.jpg	10	16	1	u	1	1	555.94	0.65	0.58
BFE_305	0	1	02	1	5	2.100687e+01	2204.jpg	2120.jpg	56	53	0	i	2	1	734.90	0.59	0.63
BFE_305	0	1	02	1	6	2.501128e+01	1209.jpg	1102.jpg	20	22	0	i	5	1	666.50	0.50	0.49
BFE_305	0	1	02	1	7	2.901587e+01	1214.jpg	1210.jpg	7	8	1	u	1	1	549.91	0.77	0.69
BFE_305	0	1	02	1	8	3.201919e+01	2204.jpg	2218.jpg	56	47	0	i	2	1	578.61	0.59	0.73
BFE_305	0	1	02	1	9	3.500586e+01	1110.jpg	1206.jpg	18	14	1	i	1	0	871.93	0.55	0.60
BFE_305	0	1	02	1	10	4.001146e+01	1205.jpg	1121.jpg	15	16	1	u	1	1	1042.32	0.59	0.58
BFE_305	0	1	02	1	11	4.401594e+01	1217.jpg	1204.jpg	17	13	0	i	1	1	701.83	0.56	0.61
BFE_305	0	1	02	1	12	4.900463e+01	2214.jpg	2212.jpg	48	52	0	u	2	0	1065.16	0.73	0.66
BFE_305	0	1	02	1	13	5.300946e+01	2204.jpg	2212.jpg	56	52	0	i	2	1	684.33	0.59	0.66
BFE_305	0	1	02	1	14	5.601280e+01	2211.jpg	2216.jpg	49	50	0	u	2	0	616.99	0.73	0.71
BFE_305	0	1	02	1	15	6.001722e+01	2209.jpg	2216.jpg	57	50	0	u	2	0	1076.56	0.59	0.71
BFE_305	0	1	02	1	16	6.600729e+01	1201.jpg	1107.jpg	4	38	1	u	3	1	838.52	0.84	0.16
BFE_305	0	1	02	1	17	7.301511e+01	1103.jpg	1217.jpg	10	17	1	u	1	1	798.68	0.65	0.56
BFE_305	0	1	02	1	18	7.601853e+01	2120.jpg	2214.jpg	53	48	1	i	2	0	995.26	0.63	0.73
BFE_305	0	1	02	1	19	8.100755e+01	2107.jpg	2207.jpg	77	44	0	i	4	1	846.23	0.26	0.77
BFE_305	0	1	02	1	20	8.601307e+01	2102.jpg	2214.jpg	55	48	1	i	2	0	864.72	0.62	0.73
BFE_305	0	1	02	1	21	9.201979e+01	1205.jpg	1210.jpg	15	8	1	u	1	1	1362.01	0.59	0.69
BFE_305	0	1	02	1	22	9.600756e+01	2101.jpg	2106.jpg	60	62	0	u	6	0	1486.22	0.51	0.46
BFE_305	0	1	02	1	23	1.010146e+02	1103.jpg	1206.jpg	10	14	1	i	1	0	1223.21	0.65	0.60
BFE_305	0	1	02	1	24	1.080211e+02	2216.jpg	2121.jpg	50	54	1	x	2	999	999000.00	0.71	0.63
BFE_305	0	1	02	1	25	1.130101e+02	2120.jpg	2211.jpg	53	49	1	i	2	0	603.74	0.63	0.73
BFE_305	0	1	02	1	26	1.180156e+02	1101.jpg	1215.jpg	11	12	0	i	1	1	878.15	0.62	0.61
BFE_305	0	1	02	1	27	1.210190e+02	1210.jpg	1204.jpg	8	13	0	i	1	1	922.81	0.69	0.61
BFE_305	0	1	02	1	28	1.240054e+02	2212.jpg	2121.jpg	52	54	1	i	2	0	720.44	0.66	0.63
BFE_305	0	1	02	1	29	1.300124e+02	2216.jpg	2214.jpg	50	48	1	i	2	0	385.40	0.71	0.73
BFE_305	0	1	02	1	30	1.340169e+02	2205.jpg	2110.jpg	59	61	1	u	6	1	1260.84	0.53	0.48
BFE_305	0	1	02	1	31	1.430104e+02	1121.jpg	1215.jpg	16	12	0	i	1	1	883.37	0.58	0.61
BFE_305	0	1	02	1	32	1.480159e+02	2102.jpg	2211.jpg	55	49	1	i	2	0	973.84	0.62	0.73
BFE_305	0	1	02	1	33	1.570095e+02	2121.jpg	2215.jpg	54	58	0	u	2	0	1140.38	0.63	0.57
BFE_305	0	1	02	1	34	1.600127e+02	2214.jpg	2218.jpg	48	47	0	x	2	999	999000.00	0.73	0.73
BFE_305	0	1	02	1	35	1.640173e+02	1106.jpg	1102.jpg	21	22	0	i	5	1	1140.55	0.50	0.49
BFE_305	0	1	02	1	36	1.700073e+02	1203.jpg	1107.jpg	3	38	1	u	3	1	950.49	0.85	0.16
BFE_305	0	1	02	1	37	1.740118e+02	1101.jpg	1205.jpg	11	15	0	i	1	1	889.97	0.62	0.59
BFE_305	0	1	02	1	38	1.810197e+02	2215.jpg	2204.jpg	58	56	1	i	2	0	98.12	0.57	0.59
BFE_305	0	1	02	1	39	1.870097e+02	1217.jpg	1110.jpg	17	18	0	i	1	1	1332.04	0.56	0.55
BFE_305	0	1	02	1	40	1.980052e+02	2209.jpg	2120.jpg	57	53	0	u	2	0	1112.62	0.59	0.63
BFE_305	0	1	02	1	41	2.030111e+02	1212.jpg	1215.jpg	9	12	0	u	1	0	1482.74	0.67	0.61
BFE_305	0	1	02	1	42	2.090178e+02	1214.jpg	1217.jpg	7	17	1	u	1	1	756.03	0.77	0.56
BFE_305	0	1	02	1	43	2.200134e+02	1206.jpg	1215.jpg	14	12	0	u	1	0	1432.44	0.60	0.61
BFE_305	0	1	02	1	44	2.230168e+02	2207.jpg	2113.jpg	44	78	1	u	4	1	1389.01	0.77	0.25
