subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_132	 2	 5	 1	 1	 1	 2.998003e-02	 1109.jpg	 i	 3.434735e+00	 16	 
BFE_132	 2	 33	 2	 0	 0	 4.518278e+00	 2121.jpg	 u	 1.058456e+00	 41	 
BFE_132	 2	 22	 3	 0	 0	 6.637326e+00	 1219.jpg	 u	 8.114200e-01	 20	 
BFE_132	 2	 8	 4	 0	 1	 8.506089e+00	 1115.jpg	 i	 8.546348e-01	 3	 
BFE_132	 2	 2	 5	 0	 0	 1.040822e+01	 1104.jpg	 u	 6.725011e-01	 12	 
BFE_132	 2	 15	 6	 0	 0	 1.212682e+01	 1209.jpg	 u	 7.139018e-01	 21	 
BFE_132	 2	 31	 7	 0	 0	 1.389558e+01	 2114.jpg	 u	 7.531874e-01	 44	 
BFE_132	 2	 11	 8	 0	 0	 1.569755e+01	 1120.jpg	 u	 6.551764e-01	 37	 
BFE_132	 2	 37	 9	 1	 0	 1.739944e+01	 2214.jpg	 u	 1.097273e+00	 51	 
BFE_132	 2	 25	 10	 0	 0	 1.955177e+01	 2106.jpg	 u	 5.209508e-01	 58	 
BFE_132	 2	 38	 11	 0	 0	 2.112033e+01	 2216.jpg	 u	 6.803908e-01	 50	 
BFE_132	 2	 1	 12	 0	 0	 2.285557e+01	 1102.jpg	 u	 7.211867e-01	 13	 
BFE_132	 2	 26	 13	 1	 1	 2.462421e+01	 2107.jpg	 i	 5.525143e-01	 57	 
BFE_132	 2	 36	 14	 0	 1	 2.624265e+01	 2206.jpg	 i	 4.300783e-01	 42	 
BFE_132	 2	 23	 15	 1	 1	 2.774431e+01	 2103.jpg	 i	 7.764139e-01	 48	 
BFE_132	 2	 39	 16	 1	 1	 2.956309e+01	 2217.jpg	 i	 5.656392e-01	 49	 
BFE_132	 2	 24	 17	 0	 0	 3.119830e+01	 2104.jpg	 u	 8.264186e-01	 77	 
BFE_132	 2	 30	 18	 0	 0	 3.308371e+01	 2112.jpg	 u	 6.129958e-01	 55	 
BFE_132	 2	 32	 19	 0	 1	 3.475223e+01	 2115.jpg	 i	 6.964901e-01	 43	 
BFE_132	 2	 28	 20	 1	 1	 3.650413e+01	 2109.jpg	 i	 6.725864e-01	 56	 
BFE_132	 2	 27	 21	 0	 0	 3.822275e+01	 2108.jpg	 u	 6.579677e-01	 78	 
BFE_132	 2	 7	 22	 1	 1	 3.994137e+01	 1113.jpg	 i	 8.993691e-01	 9	 
BFE_132	 2	 13	 23	 0	 0	 4.189349e+01	 1206.jpg	 u	 1.099251e+00	 7	 
BFE_132	 2	 6	 24	 1	 1	 4.404596e+01	 1110.jpg	 i	 5.947670e-01	 8	 
BFE_132	 2	 40	 25	 0	 0	 4.569780e+01	 2219.jpg	 u	 1.670918e+00	 53	 
BFE_132	 2	 16	 26	 0	 0	 4.841753e+01	 1211.jpg	 u	 6.311894e-01	 10	 
BFE_132	 2	 10	 27	 0	 0	 5.010270e+01	 1118.jpg	 u	 8.740110e-01	 38	 
BFE_132	 2	 18	 28	 1	 1	 5.202159e+01	 1213.jpg	 i	 1.307140e+00	 11	 
BFE_132	 2	 21	 29	 0	 0	 5.437423e+01	 1218.jpg	 u	 7.225005e-01	 19	 
BFE_132	 2	 35	 30	 0	 0	 5.614285e+01	 2202.jpg	 u	 5.698910e-01	 52	 
BFE_132	 2	 29	 31	 1	 1	 5.779473e+01	 2110.jpg	 i	 6.060331e-01	 54	 
BFE_132	 2	 3	 32	 1	 1	 5.944664e+01	 1105.jpg	 i	 1.058075e+00	 14	 
BFE_132	 2	 4	 33	 0	 0	 6.154893e+01	 1108.jpg	 u	 7.157868e-01	 40	 
BFE_132	 2	 19	 34	 1	 1	 6.331753e+01	 1215.jpg	 i	 9.392174e-01	 17	 
BFE_132	 2	 9	 35	 0	 0	 6.530316e+01	 1116.jpg	 u	 6.575614e-01	 18	 
BFE_132	 2	 20	 36	 0	 0	 6.702178e+01	 1216.jpg	 u	 1.106938e+00	 4	 
BFE_132	 2	 12	 37	 0	 0	 6.917412e+01	 1204.jpg	 u	 6.265999e-01	 22	 
BFE_132	 2	 34	 38	 0	 0	 7.085939e+01	 2201.jpg	 u	 8.133341e-01	 47	 
BFE_132	 2	 17	 39	 0	 0	 7.272816e+01	 1212.jpg	 u	 1.008564e+00	 39	 
BFE_132	 2	 14	 40	 0	 0	 7.479713e+01	 1208.jpg	 u	 7.235968e-01	 15	 
