Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_339	1101.jpg	1	3.216926e-01	2	5	7
BFE_339	1102.jpg	2	6.307827e-01	4	3	7
BFE_339	1103.jpg	3	4.825949e-01	3	4	7
BFE_339	1104.jpg	4	7.406742e-01	6	1	7
BFE_339	1105.jpg	5	4.644281e-01	3	4	7
BFE_339	1106.jpg	6	2.366535e-01	1	6	7
BFE_339	1107.jpg	7	2.223561e-01	1	6	7
BFE_339	1108.jpg	8	7.625051e-02	0	7	7
BFE_339	1109.jpg	9	7.118734e-01	5	2	7
BFE_339	1110.jpg	10	2.602258e-01	1	6	7
BFE_339	1111.jpg	11	6.994296e-01	5	2	7
BFE_339	1112.jpg	12	3.015825e-01	2	5	7
BFE_339	1113.jpg	13	3.349681e-01	1	6	7
BFE_339	1114.jpg	14	6.652650e-01	5	2	7
BFE_339	1115.jpg	15	3.843212e-01	2	5	7
BFE_339	1116.jpg	16	1.686724e-01	1	6	7
BFE_339	1117.jpg	17	2.408873e-01	1	6	7
BFE_339	1118.jpg	18	4.191613e-01	2	5	7
BFE_339	1119.jpg	19	4.561370e-01	4	3	7
BFE_339	1120.jpg	20	5.403301e-01	4	3	7
BFE_339	1121.jpg	21	7.777591e-01	7	0	7
BFE_339	1201.jpg	22	6.672175e-01	5	2	7
BFE_339	1202.jpg	23	4.932999e-01	3	4	7
BFE_339	1203.jpg	24	2.108608e-01	0	7	7
BFE_339	1204.jpg	25	5.292293e-01	3	4	7
BFE_339	1205.jpg	26	6.430830e-01	5	2	7
BFE_339	1206.jpg	27	6.838402e-01	5	2	7
BFE_339	1207.jpg	28	4.883222e-01	4	3	7
BFE_339	1208.jpg	29	4.503589e-01	3	4	7
BFE_339	1209.jpg	30	5.435250e-01	3	4	7
BFE_339	1210.jpg	31	4.909394e-01	4	3	7
BFE_339	1211.jpg	32	7.547639e-01	6	1	7
BFE_339	1212.jpg	33	3.257006e-01	2	5	7
BFE_339	1213.jpg	34	8.526318e-01	7	0	7
BFE_339	1214.jpg	35	7.632950e-01	6	1	7
BFE_339	1215.jpg	36	5.571576e-01	4	3	7
BFE_339	1216.jpg	37	7.804625e-01	7	0	7
BFE_339	1217.jpg	38	4.684186e-01	4	3	7
BFE_339	1218.jpg	39	5.786475e-01	5	2	7
BFE_339	1219.jpg	40	5.822010e-01	4	3	7
