subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_337	 1	 13	 1	 0	 0	 2.988135e-02	 1120.jpg	 i	 1.960624e+00	 37	 
BFE_337	 1	 32	 2	 0	 1	 3.049910e+00	 2206.jpg	 u	 1.244586e+00	 51	 
BFE_337	 1	 34	 3	 1	 0	 5.352508e+00	 2211.jpg	 i	 1.149983e+00	 50	 
BFE_337	 1	 5	 4	 0	 0	 7.555120e+00	 1107.jpg	 i	 1.227368e+00	 20	 
BFE_337	 1	 36	 5	 0	 1	 9.840862e+00	 2213.jpg	 u	 1.221629e+00	 49	 
BFE_337	 1	 17	 6	 0	 1	 1.211005e+01	 1209.jpg	 u	 8.564470e-01	 3	 
BFE_337	 1	 29	 7	 1	 1	 1.401221e+01	 2117.jpg	 u	 7.783043e-01	 55	 
BFE_337	 1	 37	 8	 1	 1	 1.584760e+01	 2216.jpg	 u	 8.788870e-01	 47	 
BFE_337	 1	 27	 9	 0	 0	 1.778318e+01	 2108.jpg	 i	 1.351310e+00	 77	 
BFE_337	 1	 18	 10	 0	 1	 2.018574e+01	 1212.jpg	 u	 1.732756e+00	 21	 
BFE_337	 1	 2	 11	 1	 1	 2.297220e+01	 1102.jpg	 u	 1.410295e+00	 15	 
BFE_337	 1	 21	 12	 0	 1	 2.544171e+01	 1216.jpg	 u	 7.967747e-01	 14	 
BFE_337	 1	 40	 13	 0	 1	 2.729373e+01	 2219.jpg	 u	 1.592762e+00	 44	 
BFE_337	 1	 6	 14	 0	 0	 2.994669e+01	 1108.jpg	 i	 1.171814e+00	 40	 
BFE_337	 1	 10	 15	 1	 0	 3.216590e+01	 1115.jpg	 i	 1.888591e+00	 13	 
BFE_337	 1	 1	 16	 0	 0	 3.510244e+01	 1101.jpg	 i	 1.128054e+00	 39	 
BFE_337	 1	 15	 17	 0	 1	 3.728827e+01	 1205.jpg	 u	 1.798221e+00	 9	 
BFE_337	 1	 31	 18	 0	 1	 4.014148e+01	 2204.jpg	 u	 1.369020e+00	 57	 
BFE_337	 1	 11	 19	 0	 1	 4.256096e+01	 1117.jpg	 u	 1.221526e+00	 11	 
BFE_337	 1	 28	 20	 1	 1	 4.483001e+01	 2109.jpg	 u	 1.336475e+00	 52	 
BFE_337	 1	 16	 21	 1	 1	 4.721612e+01	 1206.jpg	 u	 9.743685e-01	 10	 
BFE_337	 1	 7	 22	 1	 1	 4.925167e+01	 1109.jpg	 u	 1.610850e+00	 7	 
BFE_337	 1	 20	 23	 0	 0	 5.192135e+01	 1215.jpg	 i	 1.181133e+00	 22	 
BFE_337	 1	 9	 24	 0	 0	 5.415718e+01	 1114.jpg	 i	 1.153326e+00	 19	 
BFE_337	 1	 4	 25	 0	 1	 5.635967e+01	 1106.jpg	 u	 9.028295e-01	 4	 
BFE_337	 1	 22	 26	 0	 1	 5.831191e+01	 1217.jpg	 u	 1.014582e+00	 8	 
BFE_337	 1	 19	 27	 0	 1	 6.038080e+01	 1213.jpg	 u	 1.225687e+00	 16	 
BFE_337	 1	 23	 28	 0	 0	 6.266678e+01	 2101.jpg	 i	 8.757122e-01	 54	 
BFE_337	 1	 35	 29	 1	 1	 6.460216e+01	 2212.jpg	 u	 1.388363e+00	 53	 
BFE_337	 1	 33	 30	 0	 1	 6.703834e+01	 2209.jpg	 u	 7.761740e-01	 43	 
BFE_337	 1	 26	 31	 0	 1	 6.887373e+01	 2107.jpg	 u	 1.068752e+00	 78	 
BFE_337	 1	 38	 32	 0	 0	 7.099275e+01	 2217.jpg	 i	 1.117746e+00	 56	 
BFE_337	 1	 14	 33	 1	 1	 7.316183e+01	 1121.jpg	 u	 1.572663e+00	 12	 
BFE_337	 1	 12	 34	 0	 1	 7.578146e+01	 1118.jpg	 u	 9.450678e-01	 38	 
BFE_337	 1	 3	 35	 1	 0	 7.778365e+01	 1105.jpg	 i	 1.126838e+00	 18	 
BFE_337	 1	 30	 36	 0	 0	 7.995274e+01	 2201.jpg	 i	 1.957746e+00	 42	 
BFE_337	 1	 8	 37	 0	 1	 8.295631e+01	 1112.jpg	 u	 1.186189e+00	 17	 
BFE_337	 1	 25	 38	 0	 0	 8.519195e+01	 2103.jpg	 i	 1.566542e+00	 48	 
BFE_337	 1	 24	 39	 1	 1	 8.781153e+01	 2102.jpg	 u	 1.874979e+00	 58	 
BFE_337	 1	 39	 40	 0	 0	 9.073153e+01	 2218.jpg	 i	 1.258950e+00	 41	 
