subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BFE_317	1	5.117018e-01	2110.jpg	1215.jpg	50	36	i	0	1.276096e+03
BFE_317	2	3.515127e+00	2210.jpg	1104.jpg	71	4	i	0	1.440661e+03
BFE_317	3	6.518500e+00	2108.jpg	1211.jpg	48	32	i	0	1.181297e+03
BFE_317	4	9.521804e+00	2114.jpg	1217.jpg	54	38	x	999	999000
BFE_317	5	1.252528e+01	2202.jpg	2109.jpg	63	49	i	0	1.166509e+03
BFE_317	6	1.551193e+01	2202.jpg	1206.jpg	63	27	i	0	1.099868e+03
BFE_317	7	1.851533e+01	1209.jpg	1115.jpg	30	15	i	0	9.684701e+02
BFE_317	8	2.151863e+01	1203.jpg	1116.jpg	24	16	u	0	1.149170e+03
BFE_317	9	2.452200e+01	2102.jpg	2217.jpg	42	78	i	0	1.193796e+03
BFE_317	10	2.752536e+01	1118.jpg	2205.jpg	18	66	u	0	1.462445e+03
BFE_317	11	3.051215e+01	1202.jpg	1204.jpg	23	25	i	0	1.163635e+03
BFE_317	12	3.351548e+01	2208.jpg	1202.jpg	69	23	i	0	1.256322e+03
BFE_317	13	3.651885e+01	2203.jpg	1104.jpg	64	4	i	0	1.956985e+03
BFE_317	14	3.952221e+01	2111.jpg	2202.jpg	51	63	u	0	1.465604e+03
BFE_317	15	4.252555e+01	1104.jpg	2105.jpg	4	45	u	0	1.478250e+03
BFE_317	16	4.551222e+01	1102.jpg	2204.jpg	2	65	x	999	999000
BFE_317	17	4.851566e+01	2118.jpg	2205.jpg	58	66	i	0	1.248139e+03
BFE_317	18	5.151901e+01	1118.jpg	1106.jpg	18	6	u	0	1.372793e+03
BFE_317	19	5.452239e+01	2120.jpg	2104.jpg	60	44	i	0	1.441415e+03
BFE_317	20	5.750930e+01	1205.jpg	2103.jpg	26	43	u	0	1.502500e+03
BFE_317	21	6.051236e+01	2203.jpg	2118.jpg	64	58	i	0	1.635438e+03
BFE_317	22	6.351573e+01	2121.jpg	1202.jpg	61	23	u	0	1.408070e+03
BFE_317	23	6.651912e+01	1101.jpg	1210.jpg	1	31	i	0	1.204669e+03
BFE_317	24	6.952256e+01	1216.jpg	1118.jpg	37	18	x	999	999000
BFE_317	25	7.250896e+01	1215.jpg	1211.jpg	36	32	i	0	9.908618e+02
BFE_317	26	7.551258e+01	2210.jpg	1207.jpg	71	28	i	0	1.315233e+03
BFE_317	27	7.851601e+01	2119.jpg	2216.jpg	59	77	i	0	1.407791e+03
BFE_317	28	8.151935e+01	2105.jpg	1101.jpg	45	1	i	0	1.612467e+03
BFE_317	29	8.452278e+01	2219.jpg	2210.jpg	80	71	u	0	1.913020e+03
BFE_317	30	8.750909e+01	2204.jpg	2117.jpg	65	57	u	0	1.198742e+03
BFE_317	31	9.051285e+01	1105.jpg	2119.jpg	5	59	u	0	1.202943e+03
BFE_317	32	9.351607e+01	1120.jpg	2209.jpg	20	70	i	0	1.807767e+03
BFE_317	33	9.651956e+01	2101.jpg	2105.jpg	41	45	i	0	1.236235e+03
BFE_317	34	9.952467e+01	1201.jpg	2210.jpg	22	71	u	0	1.159128e+03
BFE_317	35	1.025092e+02	2120.jpg	2206.jpg	60	67	i	0	9.425593e+02
BFE_317	36	1.055130e+02	2205.jpg	2213.jpg	66	74	i	0	9.868281e+02
BFE_317	37	1.085163e+02	1209.jpg	2112.jpg	30	52	u	0	1.375525e+03
BFE_317	38	1.115196e+02	2211.jpg	1112.jpg	72	12	u	0	1.804188e+03
BFE_317	39	1.145231e+02	1218.jpg	2209.jpg	39	70	x	999	999000
BFE_317	40	1.175095e+02	1215.jpg	1117.jpg	36	17	u	0	1.086301e+03
BFE_317	41	1.205131e+02	2205.jpg	1101.jpg	66	1	i	0	1.490741e+03
BFE_317	42	1.235165e+02	1117.jpg	1201.jpg	17	22	i	0	1.311277e+03
BFE_317	43	1.265198e+02	2107.jpg	1219.jpg	47	40	i	0	9.639539e+02
BFE_317	44	1.295233e+02	1112.jpg	2109.jpg	12	49	i	0	1.400511e+03
BFE_317	45	1.325096e+02	2104.jpg	2110.jpg	44	50	u	0	1.134211e+03
BFE_317	46	1.355132e+02	1207.jpg	1212.jpg	28	33	u	0	1.226564e+03
BFE_317	47	1.385167e+02	2120.jpg	1211.jpg	60	32	i	0	1.183148e+03
BFE_317	48	1.415200e+02	1107.jpg	2213.jpg	7	74	i	0	1.683790e+03
BFE_317	49	1.445234e+02	2101.jpg	2204.jpg	41	65	x	999	999000
BFE_317	50	1.475098e+02	2209.jpg	2121.jpg	70	61	i	0	1.661982e+03
BFE_317	51	1.505134e+02	2108.jpg	2211.jpg	48	72	i	0	1.282412e+03
BFE_317	52	1.535168e+02	1106.jpg	2104.jpg	6	44	u	0	9.670268e+02
BFE_317	53	1.565202e+02	1102.jpg	1217.jpg	2	38	i	0	8.676184e+02
BFE_317	54	1.595236e+02	2103.jpg	2115.jpg	43	55	u	0	1.152156e+03
BFE_317	55	1.625100e+02	2211.jpg	2207.jpg	72	68	u	0	1.237813e+03
BFE_317	56	1.655139e+02	2216.jpg	1219.jpg	77	40	i	0	9.619212e+02
BFE_317	57	1.685170e+02	1201.jpg	1102.jpg	22	2	u	0	1.542844e+03
BFE_317	58	1.715203e+02	2101.jpg	2203.jpg	41	64	u	0	1.163459e+03
BFE_317	59	1.745238e+02	1109.jpg	2117.jpg	9	57	u	0	1.232044e+03
BFE_317	60	1.775101e+02	2206.jpg	1102.jpg	67	2	i	0	1.085662e+03
BFE_317	61	1.805138e+02	2111.jpg	2107.jpg	51	47	u	0	8.500523e+02
BFE_317	62	1.835172e+02	2219.jpg	2218.jpg	80	79	u	0	1.086613e+03
BFE_317	63	1.865205e+02	2118.jpg	1217.jpg	58	38	i	0	1.027349e+03
BFE_317	64	1.895239e+02	1218.jpg	1210.jpg	39	31	u	0	1.239901e+03
BFE_317	65	1.925102e+02	1115.jpg	2116.jpg	15	56	u	0	1.077584e+03
BFE_317	66	1.955139e+02	2209.jpg	2104.jpg	70	44	i	0	1.025882e+03
BFE_317	67	1.985173e+02	2109.jpg	2215.jpg	49	76	u	0	1.270518e+03
BFE_317	68	2.015206e+02	2103.jpg	2207.jpg	43	68	u	0	1.147164e+03
BFE_317	69	2.045241e+02	1119.jpg	2121.jpg	19	61	u	0	1.647749e+03
BFE_317	70	2.075105e+02	1217.jpg	1112.jpg	38	12	u	0	9.972849e+02
BFE_317	71	2.105141e+02	1213.jpg	2215.jpg	34	76	u	0	1.393715e+03
