subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_354	1	3090.jpg	1.073788e+00	24	999000	240	999000	999	2.09	750	750
BFE_354	1	3099.jpg	4.060117e+00	24	999000	240	999000	999	5.08	750	750
BFE_354	1	3185.jpg	6.062381e+00	12	999000	120	999000	999	7.08	750	750
BFE_354	1	3224.jpg	8.064604e+00	22	1.468026e+03	2200	7.517984e+02	98	9.08	750	700
BFE_354	1	4001.jpg	1.006690e+01	12	999000	120	999000	999	11.08	750	700
BFE_354	1	4051.jpg	1.307197e+01	24	999000	240	999000	999	14.09	750	700
BFE_354	1	4084.jpg	1.505577e+01	24	999000	240	999000	999	16.07	750	700
BFE_354	1	4251.jpg	1.906027e+01	11	1.056361e+03	1100	7.515927e+02	98	20.08	700	700
