Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_340	2101.jpg	1	1.684372e-01	0	7	7
BFE_340	2102.jpg	2	8.053008e-01	5	2	7
BFE_340	2103.jpg	3	8.496333e-01	6	1	7
BFE_340	2104.jpg	4	8.874373e-01	7	0	7
BFE_340	2105.jpg	5	7.302737e-01	5	2	7
BFE_340	2106.jpg	6	4.335006e-01	3	4	7
BFE_340	2107.jpg	7	3.132203e-01	2	5	7
BFE_340	2108.jpg	8	6.890121e-02	0	7	7
BFE_340	2109.jpg	9	7.138908e-01	5	2	7
BFE_340	2110.jpg	10	3.053154e-01	1	6	7
BFE_340	2111.jpg	11	5.501848e-01	3	3	6
BFE_340	2112.jpg	12	7.568197e-02	0	7	7
BFE_340	2113.jpg	13	8.828101e-01	7	0	7
BFE_340	2114.jpg	14	6.631203e-01	6	1	7
BFE_340	2115.jpg	15	7.333360e-01	5	1	6
BFE_340	2116.jpg	16	6.464744e-01	5	1	6
BFE_340	2117.jpg	17	5.934671e-01	5	2	7
BFE_340	2118.jpg	18	3.444945e-01	2	5	7
BFE_340	2119.jpg	19	2.885903e-01	2	5	7
BFE_340	2120.jpg	20	2.514521e-01	2	5	7
BFE_340	2121.jpg	21	9.544112e-01	7	0	7
BFE_340	2201.jpg	22	8.202458e-01	6	1	7
BFE_340	2202.jpg	23	5.374469e-01	2	4	6
BFE_340	2203.jpg	24	5.251329e-01	2	4	6
BFE_340	2204.jpg	25	4.244918e-01	2	5	7
BFE_340	2205.jpg	26	4.815540e-01	3	4	7
BFE_340	2206.jpg	27	4.238258e-01	2	5	7
BFE_340	2207.jpg	28	2.143157e-01	1	6	7
BFE_340	2208.jpg	29	1.763972e-01	1	6	7
BFE_340	2209.jpg	30	6.290036e-01	5	2	7
BFE_340	2210.jpg	31	3.747767e-01	1	6	7
BFE_340	2211.jpg	32	7.578215e-01	6	1	7
BFE_340	2212.jpg	33	1.834966e-01	0	6	6
BFE_340	2213.jpg	34	5.134440e-01	4	3	7
BFE_340	2214.jpg	35	4.558525e-01	2	3	5
BFE_340	2215.jpg	36	5.039600e-01	3	4	7
BFE_340	2216.jpg	37	8.304572e-01	6	1	7
BFE_340	2217.jpg	38	6.122175e-01	5	2	7
BFE_340	2218.jpg	39	5.726964e-01	3	4	7
BFE_340	2219.jpg	40	5.737685e-01	4	3	7
