subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BMI_bff_351	1	3090.jpg	1.102503e+00	24	999000	240	999000	999	2.12	750	750
BMI_bff_351	1	3099.jpg	4.088708e+00	24	999000	240	999000	999	5.11	750	750
BMI_bff_351	1	3185.jpg	6.090927e+00	12	999000	120	999000	999	7.11	750	750
BMI_bff_351	1	3224.jpg	8.093121e+00	22	1.423495e+03	2200	7.517929e+02	98	9.11	750	700
BMI_bff_351	1	4001.jpg	1.009544e+01	12	999000	120	999000	999	11.11	750	700
BMI_bff_351	1	4051.jpg	1.308184e+01	24	999000	240	999000	999	14.10	750	700
BMI_bff_351	1	4084.jpg	1.508439e+01	24	999000	240	999000	999	16.10	750	700
BMI_bff_351	1	4251.jpg	1.908877e+01	11	1.091819e+03	1100	7.515527e+02	98	20.11	700	700
