subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_132	0	2	01	2	1	2.018884e+00	2103.jpg	2202.jpg	48	52	1	u	2	1	911.68	0.76	0.67
BFE_132	0	2	01	2	2	7.007806e+00	2112.jpg	2217.jpg	55	49	0	i	2	1	882.76	0.64	0.76
BFE_132	0	2	01	2	3	1.501674e+01	1206.jpg	1105.jpg	7	14	0	u	1	0	865.83	0.67	0.60
BFE_132	0	2	01	2	4	1.802013e+01	2201.jpg	2110.jpg	47	54	0	i	2	1	1118.45	0.77	0.65
BFE_132	0	2	01	2	5	2.501135e+01	1206.jpg	1215.jpg	7	17	0	i	1	1	911.21	0.67	0.56
BFE_132	0	2	01	2	6	2.801463e+01	1113.jpg	1211.jpg	9	10	1	i	1	0	1139.93	0.65	0.64
BFE_132	0	2	01	2	7	3.901034e+01	1215.jpg	1208.jpg	17	15	1	u	1	1	1216.25	0.56	0.59
BFE_132	0	2	01	2	8	4.301487e+01	1109.jpg	1208.jpg	16	15	1	u	1	1	1099.71	0.59	0.59
BFE_132	0	2	01	2	9	4.701927e+01	1104.jpg	1109.jpg	12	16	0	i	1	1	1335.30	0.61	0.59
BFE_132	0	2	01	2	10	5.000584e+01	1113.jpg	1104.jpg	9	12	1	x	1	999	999000.00	0.65	0.61
BFE_132	0	2	01	2	11	5.300936e+01	1115.jpg	1118.jpg	3	38	1	u	3	1	865.19	0.77	0.16
BFE_132	0	2	01	2	12	5.801511e+01	1110.jpg	1116.jpg	8	18	1	u	1	1	1011.46	0.66	0.56
BFE_132	0	2	01	2	13	6.201946e+01	2201.jpg	2214.jpg	47	51	0	u	2	0	1247.13	0.77	0.75
BFE_132	0	2	01	2	14	7.101284e+01	1219.jpg	1204.jpg	20	22	1	u	5	1	1101.73	0.55	0.54
BFE_132	0	2	01	2	15	7.401635e+01	2108.jpg	2115.jpg	78	43	0	i	4	1	746.22	0.25	0.84
BFE_132	0	2	01	2	16	7.902193e+01	2110.jpg	2202.jpg	54	52	1	u	2	1	988.64	0.65	0.67
BFE_132	0	2	01	2	17	8.501191e+01	2114.jpg	2104.jpg	44	77	1	u	4	1	830.69	0.80	0.29
BFE_132	0	2	01	2	18	8.801530e+01	1102.jpg	1113.jpg	13	9	0	u	1	0	1147.26	0.60	0.65
BFE_132	0	2	01	2	19	9.302093e+01	2216.jpg	2217.jpg	50	49	0	i	2	1	1245.64	0.75	0.76
BFE_132	0	2	01	2	20	9.700873e+01	2201.jpg	2103.jpg	47	48	0	i	2	1	1169.83	0.77	0.76
BFE_132	0	2	01	2	21	1.020143e+02	2202.jpg	2107.jpg	52	57	0	x	2	999	999000.00	0.67	0.62
BFE_132	0	2	01	2	22	1.070199e+02	2201.jpg	2109.jpg	47	56	0	i	2	1	966.67	0.77	0.63
BFE_132	0	2	01	2	23	1.100082e+02	2116.jpg	2102.jpg	61	59	1	i	6	0	1026.43	0.55	0.61
BFE_132	0	2	01	2	24	1.130100e+02	1211.jpg	1109.jpg	10	16	0	i	1	1	896.57	0.64	0.59
BFE_132	0	2	01	2	25	1.250065e+02	1120.jpg	1216.jpg	37	4	0	i	3	1	900.08	0.23	0.76
BFE_132	0	2	01	2	26	1.290112e+02	2216.jpg	2110.jpg	50	54	0	i	2	1	1039.36	0.75	0.65
BFE_132	0	2	01	2	27	1.320146e+02	1104.jpg	1213.jpg	12	11	0	i	1	1	1075.98	0.61	0.61
BFE_132	0	2	01	2	28	1.390055e+02	1215.jpg	1102.jpg	17	13	1	u	1	1	1285.02	0.56	0.60
BFE_132	0	2	01	2	29	1.420091e+02	1113.jpg	1208.jpg	9	15	1	x	1	999	999000.00	0.65	0.59
BFE_132	0	2	01	2	30	1.490171e+02	1110.jpg	1104.jpg	8	12	1	u	1	1	1049.52	0.66	0.61
BFE_132	0	2	01	2	31	1.540056e+02	1209.jpg	1204.jpg	21	22	1	x	5	999	999000.00	0.55	0.54
BFE_132	0	2	01	2	32	1.580104e+02	1116.jpg	1109.jpg	18	16	0	i	1	1	672.14	0.56	0.59
BFE_132	0	2	01	2	33	1.630160e+02	2219.jpg	2214.jpg	53	51	0	i	2	1	1242.54	0.66	0.75
BFE_132	0	2	01	2	34	1.690057e+02	2109.jpg	2112.jpg	56	55	1	u	2	1	1228.85	0.63	0.64
BFE_132	0	2	01	2	35	1.730105e+02	2214.jpg	2106.jpg	51	58	1	u	2	1	1328.05	0.75	0.61
BFE_132	0	2	01	2	36	1.760139e+02	2214.jpg	2202.jpg	51	52	1	u	2	1	1228.67	0.75	0.67
BFE_132	0	2	01	2	37	1.790192e+02	1208.jpg	1110.jpg	15	8	0	i	1	1	959.36	0.59	0.66
BFE_132	0	2	01	2	38	1.820207e+02	2216.jpg	2107.jpg	50	57	0	i	2	1	749.91	0.75	0.62
BFE_132	0	2	01	2	39	1.860085e+02	2216.jpg	2109.jpg	50	56	0	i	2	1	834.08	0.75	0.63
BFE_132	0	2	01	2	40	1.900129e+02	1213.jpg	1208.jpg	11	15	1	u	1	1	1213.66	0.61	0.59
BFE_132	0	2	01	2	41	1.960197e+02	2214.jpg	2216.jpg	51	50	1	i	2	0	1046.89	0.75	0.75
BFE_132	0	2	01	2	42	2.050131e+02	1113.jpg	1116.jpg	9	18	1	x	1	999	999000.00	0.65	0.56
BFE_132	0	2	01	2	43	2.080165e+02	2211.jpg	2102.jpg	60	59	1	i	6	0	1098.06	0.59	0.61
BFE_132	0	2	01	2	44	2.120210e+02	2112.jpg	2110.jpg	55	54	0	i	2	1	597.57	0.64	0.65
