subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_339	1	3090.jpg	1.085387e+00	24	999000	240	999000	999	2.10	750	750
BFE_339	1	3099.jpg	3.070696e+00	24	999000	240	999000	999	4.09	750	750
BFE_339	1	3185.jpg	7.075182e+00	12	999000	120	999000	999	8.09	750	750
BFE_339	1	3224.jpg	1.007849e+01	22	1.509876e+03	2200	7.518255e+02	98	11.10	750	700
BFE_339	1	4001.jpg	1.206372e+01	12	999000	120	999000	999	13.08	750	700
BFE_339	1	4051.jpg	1.506742e+01	24	999000	240	999000	999	16.09	750	700
BFE_339	1	4084.jpg	1.907189e+01	24	999000	240	999000	999	20.09	750	700
BFE_339	1	4251.jpg	2.307635e+01	11	1.008045e+03	1100	7.515263e+02	98	24.10	700	700
