subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_352	 2	 22	 1	 0	 0	 3.006978e-02	 1218.jpg	 u	 3.448233e+00	 10	 
BFE_352	 2	 9	 2	 0	 0	 4.535155e+00	 1115.jpg	 u	 1.039134e+00	 40	 
BFE_352	 2	 38	 3	 0	 0	 6.620802e+00	 2217.jpg	 u	 5.934840e-01	 53	 
BFE_352	 2	 30	 4	 0	 0	 8.272692e+00	 2209.jpg	 u	 6.455964e-01	 44	 
BFE_352	 2	 8	 5	 0	 0	 9.974678e+00	 1114.jpg	 u	 5.596502e-01	 7	 
BFE_352	 2	 4	 6	 0	 0	 1.159310e+01	 1106.jpg	 u	 5.492147e-01	 4	 
BFE_352	 2	 10	 7	 0	 0	 1.319493e+01	 1117.jpg	 u	 5.953639e-01	 19	 
BFE_352	 2	 1	 8	 0	 0	 1.484678e+01	 1101.jpg	 u	 5.595115e-01	 39	 
BFE_352	 2	 27	 9	 0	 0	 1.646526e+01	 2202.jpg	 u	 9.730289e-01	 55	 
BFE_352	 2	 28	 10	 0	 0	 1.848413e+01	 2205.jpg	 u	 7.941565e-01	 42	 
BFE_352	 2	 5	 11	 1	 1	 2.033623e+01	 1109.jpg	 i	 1.006061e+00	 17	 
BFE_352	 2	 24	 12	 1	 1	 2.238849e+01	 2109.jpg	 i	 1.313788e+00	 51	 
BFE_352	 2	 2	 13	 1	 0	 2.475783e+01	 1102.jpg	 u	 1.296462e+00	 14	 
BFE_352	 2	 23	 14	 0	 0	 2.711047e+01	 2101.jpg	 u	 6.238360e-01	 78	 
BFE_352	 2	 21	 15	 0	 0	 2.877903e+01	 1216.jpg	 u	 1.011256e+00	 3	 
BFE_352	 2	 15	 16	 1	 0	 3.084805e+01	 1206.jpg	 u	 7.742348e-01	 9	 
BFE_352	 2	 3	 17	 0	 0	 3.266677e+01	 1103.jpg	 u	 6.355226e-01	 15	 
BFE_352	 2	 36	 18	 0	 0	 3.435190e+01	 2215.jpg	 u	 7.103841e-01	 43	 
BFE_352	 2	 18	 19	 0	 1	 3.612067e+01	 1213.jpg	 i	 1.029608e+00	 13	 
BFE_352	 2	 11	 20	 0	 0	 3.820634e+01	 1119.jpg	 u	 9.919509e-01	 21	 
BFE_352	 2	 33	 21	 0	 0	 4.025875e+01	 2212.jpg	 u	 6.675799e-01	 58	 
BFE_352	 2	 17	 22	 1	 1	 4.197724e+01	 1212.jpg	 i	 1.733047e+00	 11	 
BFE_352	 2	 13	 23	 1	 0	 4.476366e+01	 1121.jpg	 u	 7.066284e-01	 16	 
BFE_352	 2	 39	 24	 0	 1	 4.651563e+01	 2218.jpg	 i	 9.626534e-01	 50	 
BFE_352	 2	 29	 25	 1	 0	 4.853462e+01	 2208.jpg	 u	 5.516786e-01	 57	 
BFE_352	 2	 14	 26	 0	 0	 5.013640e+01	 1204.jpg	 u	 5.899262e-01	 20	 
BFE_352	 2	 25	 27	 1	 0	 5.177158e+01	 2113.jpg	 u	 6.907345e-01	 56	 
BFE_352	 2	 20	 28	 1	 0	 5.350692e+01	 1215.jpg	 u	 5.953465e-01	 8	 
BFE_352	 2	 7	 29	 0	 0	 5.515861e+01	 1113.jpg	 u	 6.796834e-01	 18	 
BFE_352	 2	 40	 30	 1	 1	 5.689404e+01	 2219.jpg	 i	 8.882686e-01	 48	 
BFE_352	 2	 31	 31	 0	 0	 5.882951e+01	 2210.jpg	 u	 5.448025e-01	 77	 
BFE_352	 2	 26	 32	 0	 0	 6.043129e+01	 2201.jpg	 u	 5.830040e-01	 41	 
BFE_352	 2	 35	 33	 0	 0	 6.206649e+01	 2214.jpg	 u	 5.398134e-01	 47	 
BFE_352	 2	 37	 34	 0	 0	 6.365168e+01	 2216.jpg	 u	 1.026607e+00	 52	 
BFE_352	 2	 19	 35	 0	 0	 6.572053e+01	 1214.jpg	 u	 5.897598e-01	 12	 
BFE_352	 2	 16	 36	 0	 0	 6.735565e+01	 1211.jpg	 u	 6.106422e-01	 22	 
BFE_352	 2	 32	 37	 1	 0	 6.902420e+01	 2211.jpg	 u	 5.420800e-01	 54	 
BFE_352	 2	 34	 38	 1	 0	 7.062608e+01	 2213.jpg	 u	 6.282136e-01	 49	 
BFE_352	 2	 12	 39	 0	 0	 7.231126e+01	 1120.jpg	 u	 5.590216e-01	 37	 
BFE_352	 2	 6	 40	 0	 0	 7.392988e+01	 1112.jpg	 u	 8.444115e-01	 38	 
