subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfe_341	 1	 13	 1	 0	 1	 3.034130e-02	 1207.jpg	 u	 1.486268e+00	 9	 
bfe_341	 1	 40	 2	 0	 0	 2.566504e+00	 2219.jpg	 i	 1.422137e+00	 49	 
bfe_341	 1	 33	 3	 0	 0	 5.035885e+00	 2209.jpg	 i	 9.447077e-01	 51	 
bfe_341	 1	 28	 4	 0	 0	 7.038247e+00	 2114.jpg	 i	 6.143589e-01	 57	 
bfe_341	 1	 24	 5	 0	 0	 8.706693e+00	 2104.jpg	 i	 6.899140e-01	 56	 
bfe_341	 1	 22	 6	 1	 1	 1.044198e+01	 1219.jpg	 u	 1.634631e+00	 12	 
bfe_341	 1	 20	 7	 1	 1	 1.312832e+01	 1217.jpg	 u	 1.212288e+00	 18	 
bfe_341	 1	 39	 8	 1	 0	 1.539749e+01	 2218.jpg	 i	 1.511114e+00	 58	 
bfe_341	 1	 17	 9	 1	 1	 1.795037e+01	 1211.jpg	 u	 1.022252e+00	 7	 
bfe_341	 1	 34	 10	 1	 0	 2.001932e+01	 2210.jpg	 i	 1.585285e+00	 55	 
bfe_341	 1	 25	 11	 0	 0	 2.265558e+01	 2107.jpg	 i	 7.010058e-01	 78	 
bfe_341	 1	 8	 12	 0	 0	 2.440766e+01	 1119.jpg	 i	 7.889358e-01	 38	 
bfe_341	 1	 21	 13	 0	 1	 2.624297e+01	 1218.jpg	 u	 9.296309e-01	 14	 
bfe_341	 1	 19	 14	 0	 1	 2.822853e+01	 1215.jpg	 u	 9.600599e-01	 17	 
bfe_341	 1	 30	 15	 0	 0	 3.023098e+01	 2201.jpg	 i	 6.936238e-01	 41	 
bfe_341	 1	 9	 16	 0	 0	 3.196610e+01	 1121.jpg	 i	 6.385043e-01	 16	 
bfe_341	 1	 5	 17	 0	 0	 3.365127e+01	 1112.jpg	 i	 1.497340e+00	 19	 
bfe_341	 1	 2	 18	 0	 0	 3.620416e+01	 1104.jpg	 i	 7.204663e-01	 20	 
bfe_341	 1	 36	 19	 1	 1	 3.797283e+01	 2214.jpg	 u	 1.215824e+00	 47	 
bfe_341	 1	 27	 20	 1	 1	 4.024204e+01	 2111.jpg	 u	 9.145461e-01	 52	 
bfe_341	 1	 37	 21	 1	 1	 4.221083e+01	 2215.jpg	 u	 7.777761e-01	 53	 
bfe_341	 1	 31	 22	 0	 0	 4.404626e+01	 2205.jpg	 i	 6.303398e-01	 42	 
bfe_341	 1	 7	 23	 0	 0	 4.573146e+01	 1118.jpg	 i	 7.291607e-01	 40	 
bfe_341	 1	 12	 24	 0	 1	 4.751683e+01	 1204.jpg	 u	 7.998055e-01	 8	 
bfe_341	 1	 29	 25	 0	 1	 4.936892e+01	 2121.jpg	 u	 1.547695e+00	 54	 
bfe_341	 1	 38	 26	 0	 0	 5.197188e+01	 2216.jpg	 i	 6.967265e-01	 43	 
bfe_341	 1	 26	 27	 0	 0	 5.372383e+01	 2110.jpg	 i	 8.647734e-01	 77	 
bfe_341	 1	 18	 28	 1	 1	 5.564265e+01	 1214.jpg	 u	 1.017952e+00	 10	 
bfe_341	 1	 23	 29	 1	 1	 5.771160e+01	 2103.jpg	 u	 9.170052e-01	 50	 
bfe_341	 1	 15	 30	 0	 0	 5.968054e+01	 1209.jpg	 i	 1.212071e+00	 4	 
bfe_341	 1	 32	 31	 0	 0	 6.194968e+01	 2206.jpg	 i	 7.109243e-01	 44	 
bfe_341	 1	 6	 32	 0	 0	 6.371834e+01	 1113.jpg	 i	 5.342509e-01	 37	 
bfe_341	 1	 11	 33	 1	 1	 6.530340e+01	 1202.jpg	 u	 8.932153e-01	 13	 
bfe_341	 1	 14	 34	 0	 0	 6.723896e+01	 1208.jpg	 i	 8.056372e-01	 22	 
bfe_341	 1	 10	 35	 0	 0	 6.909097e+01	 1201.jpg	 i	 6.096336e-01	 3	 
bfe_341	 1	 35	 36	 0	 0	 7.074287e+01	 2211.jpg	 i	 1.277735e+00	 48	 
bfe_341	 1	 4	 37	 0	 0	 7.306205e+01	 1110.jpg	 i	 5.825589e-01	 21	 
bfe_341	 1	 3	 38	 0	 0	 7.469729e+01	 1108.jpg	 i	 6.913182e-01	 39	 
bfe_341	 1	 16	 39	 0	 0	 7.643263e+01	 1210.jpg	 i	 1.347974e+00	 11	 
bfe_341	 1	 1	 40	 1	 1	 7.883527e+01	 1103.jpg	 u	 6.893664e-01	 15	 
