subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_113	1	3090.jpg	1.118756e+00	24	999000	240	999000	999	2.14	750	750
BFE_113	1	3099.jpg	3.104076e+00	24	999000	240	999000	999	4.12	750	750
BFE_113	1	3185.jpg	7.108518e+00	12	999000	120	999000	999	8.13	750	750
BFE_113	1	3224.jpg	1.011180e+01	22	1.404852e+03	2200	7.518460e+02	98	11.13	750	700
BFE_113	1	4001.jpg	1.211403e+01	12	999000	120	999000	999	13.13	750	700
BFE_113	1	4051.jpg	1.510072e+01	24	999000	240	999000	999	16.12	750	700
BFE_113	1	4084.jpg	1.910540e+01	24	999000	240	999000	999	20.12	750	700
BFE_113	1	4251.jpg	2.310968e+01	11	9.749697e+02	110	7.515399e+02	98	24.13	7.666667e+02	700
