subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_356	0	2	02	2	1	2.018897e+00	1112.jpg	1104.jpg	15	8	0	i	1	1	358.27	0.52	0.63
BFE_356	0	2	02	2	2	5.022211e+00	2202.jpg	2213.jpg	53	49	0	i	2	1	434.98	0.58	0.60
BFE_356	0	2	02	2	3	9.026770e+00	2120.jpg	2203.jpg	62	60	0	i	6	1	294.40	0.48	0.52
BFE_356	0	2	02	2	4	1.501653e+01	1105.jpg	1206.jpg	12	9	0	u	1	0	456.64	0.59	0.62
BFE_356	0	2	02	2	5	2.102345e+01	1112.jpg	1101.jpg	15	16	0	u	1	0	657.71	0.52	0.52
BFE_356	0	2	02	2	6	2.602906e+01	2216.jpg	2204.jpg	52	51	0	u	2	0	628.11	0.58	0.59
BFE_356	0	2	02	2	7	3.001662e+01	1206.jpg	1214.jpg	9	10	1	u	1	1	496.55	0.62	0.60
BFE_356	0	2	02	2	8	3.502247e+01	2202.jpg	2113.jpg	53	57	0	i	2	1	306.69	0.58	0.57
BFE_356	0	2	02	2	9	4.102919e+01	2203.jpg	2116.jpg	60	59	1	u	6	1	867.98	0.52	0.54
BFE_356	0	2	02	2	10	4.401560e+01	2118.jpg	2205.jpg	55	48	0	u	2	0	625.56	0.57	0.62
BFE_356	0	2	02	2	11	4.701926e+01	2204.jpg	2102.jpg	51	50	1	u	2	1	477.90	0.59	0.59
BFE_356	0	2	02	2	12	5.102379e+01	1214.jpg	1110.jpg	10	11	0	i	1	1	449.40	0.60	0.59
BFE_356	0	2	02	2	13	5.602942e+01	2218.jpg	2102.jpg	54	50	1	u	2	1	515.77	0.58	0.59
BFE_356	0	2	02	2	14	5.901584e+01	2118.jpg	2217.jpg	55	56	0	u	2	0	601.34	0.57	0.57
BFE_356	0	2	02	2	15	6.201941e+01	2216.jpg	2205.jpg	52	48	0	u	2	0	829.76	0.58	0.62
BFE_356	0	2	02	2	16	6.602385e+01	2202.jpg	2217.jpg	53	56	0	u	2	0	681.32	0.58	0.57
BFE_356	0	2	02	2	17	8.002299e+01	1105.jpg	1104.jpg	12	8	0	i	1	1	554.18	0.59	0.63
BFE_356	0	2	02	2	18	8.803192e+01	1217.jpg	1104.jpg	13	8	0	i	1	1	649.25	0.58	0.63
BFE_356	0	2	02	2	19	9.402197e+01	1206.jpg	1205.jpg	9	7	1	i	1	0	475.20	0.62	0.65
BFE_356	0	2	02	2	20	9.702536e+01	1104.jpg	1205.jpg	8	7	1	i	1	0	647.79	0.63	0.65
BFE_356	0	2	02	2	21	1.010298e+02	1111.jpg	1119.jpg	17	18	1	i	1	0	675.42	0.50	0.49
BFE_356	0	2	02	2	22	1.070199e+02	2113.jpg	2102.jpg	57	50	1	i	2	0	1421.30	0.57	0.59
BFE_356	0	2	02	2	23	1.100232e+02	2102.jpg	2213.jpg	50	49	0	i	2	1	1281.97	0.59	0.60
BFE_356	0	2	02	2	24	1.130266e+02	1205.jpg	1111.jpg	7	17	0	i	1	1	694.58	0.65	0.50
BFE_356	0	2	02	2	25	1.160300e+02	2113.jpg	2118.jpg	57	55	1	i	2	0	795.21	0.57	0.57
BFE_356	0	2	02	2	26	1.230211e+02	2110.jpg	2217.jpg	58	56	0	i	2	1	388.06	0.54	0.57
BFE_356	0	2	02	2	27	1.260245e+02	1210.jpg	1120.jpg	22	21	0	u	5	0	848.71	0.46	0.47
BFE_356	0	2	02	2	28	1.290279e+02	1105.jpg	1110.jpg	12	11	0	x	1	999	999000.00	0.59	0.59
