subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_338	 2	 33	 1	 0	 1	 3.058218e-02	 2206.jpg	 i	 4.416282e+00	 52	 
BFE_338	 2	 26	 2	 1	 0	 5.503382e+00	 2113.jpg	 u	 9.595033e-01	 57	 
BFE_338	 2	 2	 3	 0	 0	 7.522282e+00	 1104.jpg	 u	 6.606059e-01	 40	 
BFE_338	 2	 20	 4	 0	 0	 9.240891e+00	 1215.jpg	 u	 7.419777e-01	 18	 
BFE_338	 2	 3	 5	 0	 1	 1.104290e+01	 1106.jpg	 i	 8.279681e-01	 21	 
BFE_338	 2	 38	 6	 0	 0	 1.292849e+01	 2217.jpg	 u	 5.183854e-01	 58	 
BFE_338	 2	 23	 7	 0	 1	 1.449673e+01	 2103.jpg	 i	 6.461531e-01	 50	 
BFE_338	 2	 27	 8	 1	 0	 1.619866e+01	 2114.jpg	 u	 8.002359e-01	 56	 
BFE_338	 2	 34	 9	 1	 0	 1.805071e+01	 2208.jpg	 u	 6.761494e-01	 54	 
BFE_338	 2	 36	 10	 0	 1	 1.978606e+01	 2211.jpg	 i	 8.608018e-01	 42	 
BFE_338	 2	 40	 11	 0	 0	 2.170486e+01	 2219.jpg	 u	 5.820096e-01	 47	 
BFE_338	 2	 39	 12	 0	 1	 2.334002e+01	 2218.jpg	 i	 6.028519e-01	 44	 
BFE_338	 2	 10	 13	 1	 1	 2.499186e+01	 1201.jpg	 i	 7.430069e-01	 8	 
BFE_338	 2	 28	 14	 0	 0	 2.677716e+01	 2119.jpg	 u	 6.137118e-01	 78	 
BFE_338	 2	 21	 15	 0	 0	 2.844577e+01	 1217.jpg	 u	 5.611346e-01	 15	 
BFE_338	 2	 13	 16	 0	 0	 3.006424e+01	 1204.jpg	 u	 5.506274e-01	 12	 
BFE_338	 2	 35	 17	 0	 1	 3.166602e+01	 2209.jpg	 i	 5.408876e-01	 53	 
BFE_338	 2	 11	 18	 1	 1	 3.325113e+01	 1202.jpg	 i	 5.237356e-01	 14	 
BFE_338	 2	 9	 19	 1	 1	 3.481958e+01	 1121.jpg	 i	 6.752796e-01	 17	 
BFE_338	 2	 12	 20	 0	 1	 3.653815e+01	 1203.jpg	 i	 6.687146e-01	 4	 
BFE_338	 2	 25	 21	 0	 0	 3.825668e+01	 2110.jpg	 u	 4.541880e-01	 55	 
BFE_338	 2	 1	 22	 0	 0	 3.975840e+01	 1103.jpg	 u	 5.764641e-01	 10	 
BFE_338	 2	 8	 23	 0	 0	 4.139356e+01	 1120.jpg	 u	 7.013240e-01	 20	 
BFE_338	 2	 7	 24	 0	 0	 4.314561e+01	 1118.jpg	 u	 5.012769e-01	 39	 
BFE_338	 2	 32	 25	 0	 1	 4.469732e+01	 2205.jpg	 i	 6.055947e-01	 41	 
BFE_338	 2	 6	 26	 0	 0	 4.634917e+01	 1112.jpg	 u	 4.817096e-01	 37	 
BFE_338	 2	 16	 27	 0	 0	 4.788419e+01	 1209.jpg	 u	 6.186966e-01	 22	 
BFE_338	 2	 22	 28	 1	 1	 4.955272e+01	 1218.jpg	 i	 4.701388e-01	 9	 
BFE_338	 2	 15	 29	 0	 0	 5.107113e+01	 1207.jpg	 u	 6.957179e-01	 7	 
BFE_338	 2	 4	 30	 0	 0	 5.282303e+01	 1108.jpg	 u	 5.358326e-01	 38	 
BFE_338	 2	 5	 31	 1	 1	 5.440817e+01	 1111.jpg	 i	 8.227317e-01	 11	 
BFE_338	 2	 37	 32	 1	 1	 5.627688e+01	 2213.jpg	 i	 7.539858e-01	 51	 
BFE_338	 2	 30	 33	 0	 1	 5.807892e+01	 2201.jpg	 i	 6.319657e-01	 43	 
BFE_338	 2	 19	 34	 0	 0	 5.976416e+01	 1214.jpg	 u	 6.507075e-01	 19	 
BFE_338	 2	 29	 35	 1	 1	 6.146610e+01	 2121.jpg	 i	 5.647699e-01	 49	 
BFE_338	 2	 14	 36	 0	 0	 6.308462e+01	 1205.jpg	 u	 8.022472e-01	 3	 
BFE_338	 2	 18	 37	 0	 1	 6.493658e+01	 1213.jpg	 i	 6.542814e-01	 13	 
BFE_338	 2	 31	 38	 1	 0	 6.663852e+01	 2204.jpg	 u	 5.043614e-01	 48	 
BFE_338	 2	 17	 39	 1	 0	 6.819024e+01	 1210.jpg	 u	 5.366255e-01	 16	 
BFE_338	 2	 24	 40	 0	 0	 6.977540e+01	 2108.jpg	 u	 4.474681e-01	 77	 
