subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_357	1	3090.jpg	1.087806e+00	24	999000	240	999000	999	2.11	750	750
BFE_357	1	3099.jpg	6.076396e+00	24	999000	240	999000	999	7.09	750	750
BFE_357	1	3185.jpg	8.078652e+00	12	999000	120	999000	999	9.10	750	750
BFE_357	1	3224.jpg	1.008085e+01	22	1.420161e+03	2200	7.518321e+02	98	11.10	750	700
BFE_357	1	4001.jpg	1.608758e+01	12	999000	120	999000	999	17.11	750	700
BFE_357	1	4051.jpg	1.808982e+01	24	999000	240	999000	999	19.11	750	700
BFE_357	1	4084.jpg	2.107645e+01	24	999000	240	999000	999	22.09	750	700
BFE_357	1	4251.jpg	2.307880e+01	11	9.981857e+02	110	7.516150e+02	98	24.10	7.666667e+02	700
