subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BFE_108	1	5.306604e-01	2205.jpg	1202.jpg	66	23	u	0	9.621739e+02
BFE_108	2	3.517020e+00	1117.jpg	2217.jpg	17	78	u	0	8.878062e+02
BFE_108	3	6.520716e+00	2103.jpg	2207.jpg	43	68	u	0	1.124123e+03
BFE_108	4	9.524089e+00	2207.jpg	2212.jpg	68	73	u	0	1.352740e+03
BFE_108	5	1.252747e+01	2209.jpg	1114.jpg	70	14	i	0	7.413541e+02
BFE_108	6	1.553085e+01	1114.jpg	2105.jpg	14	45	u	0	7.059847e+02
BFE_108	7	1.851715e+01	2211.jpg	2216.jpg	72	77	u	0	1.079682e+03
BFE_108	8	2.152085e+01	1206.jpg	1115.jpg	27	15	u	0	1.011971e+03
BFE_108	9	2.452419e+01	2119.jpg	2110.jpg	59	50	i	0	1.016638e+03
BFE_108	10	2.752761e+01	2213.jpg	2204.jpg	74	65	i	0	1.173234e+03
BFE_108	11	3.053093e+01	1109.jpg	1201.jpg	9	22	i	0	1.241895e+03
BFE_108	12	3.351743e+01	2104.jpg	1111.jpg	44	11	i	0	9.194072e+02
BFE_108	13	3.652100e+01	1207.jpg	2202.jpg	28	63	u	0	1.251830e+03
BFE_108	14	3.952443e+01	2208.jpg	1106.jpg	69	6	i	0	8.883987e+02
BFE_108	15	4.252779e+01	2216.jpg	1217.jpg	77	38	i	0	8.130454e+02
BFE_108	16	4.553108e+01	1216.jpg	1103.jpg	37	3	i	0	1.289749e+03
BFE_108	17	4.851782e+01	1219.jpg	2216.jpg	40	77	u	0	7.590048e+02
BFE_108	18	5.152112e+01	2109.jpg	2214.jpg	49	75	u	0	1.131707e+03
BFE_108	19	5.452454e+01	1103.jpg	2110.jpg	3	50	u	0	6.802811e+02
BFE_108	20	5.752787e+01	2201.jpg	2107.jpg	62	47	u	0	1.092959e+03
BFE_108	21	6.053126e+01	2103.jpg	2112.jpg	43	52	u	0	1.137569e+03
BFE_108	22	6.351799e+01	1107.jpg	2118.jpg	7	58	u	0	1.070844e+03
BFE_108	23	6.652134e+01	1110.jpg	1213.jpg	10	34	u	0	1.139484e+03
BFE_108	24	6.952466e+01	1103.jpg	1107.jpg	3	7	u	0	8.721685e+02
BFE_108	25	7.252799e+01	2219.jpg	1113.jpg	80	13	i	0	8.928442e+02
BFE_108	26	7.553144e+01	2111.jpg	1105.jpg	51	5	i	0	8.173666e+02
BFE_108	27	7.851811e+01	2210.jpg	1203.jpg	71	24	i	0	1.430723e+03
BFE_108	28	8.152142e+01	1114.jpg	1101.jpg	14	1	u	0	1.131407e+03
BFE_108	29	8.452485e+01	2102.jpg	1206.jpg	42	27	i	0	7.599776e+02
BFE_108	30	8.752824e+01	2211.jpg	1217.jpg	72	38	i	0	6.845958e+02
BFE_108	31	9.053161e+01	2205.jpg	2121.jpg	66	61	i	0	1.601221e+03
BFE_108	32	9.351820e+01	2105.jpg	1206.jpg	45	27	i	0	7.506403e+02
BFE_108	33	9.652161e+01	2102.jpg	1121.jpg	42	21	i	0	6.192183e+02
BFE_108	34	9.952495e+01	1212.jpg	2108.jpg	33	48	u	0	8.238725e+02
BFE_108	35	1.025283e+02	2101.jpg	1208.jpg	41	29	i	0	7.644856e+02
BFE_108	36	1.055317e+02	1104.jpg	2217.jpg	4	78	u	0	6.171763e+02
BFE_108	37	1.085184e+02	1209.jpg	1104.jpg	30	4	u	0	1.510425e+03
BFE_108	38	1.115218e+02	2215.jpg	2204.jpg	76	65	u	0	1.571014e+03
BFE_108	39	1.145251e+02	2208.jpg	2111.jpg	69	51	i	0	1.007733e+03
BFE_108	40	1.175284e+02	1105.jpg	2108.jpg	5	48	u	0	6.043881e+02
BFE_108	41	1.205319e+02	1218.jpg	1111.jpg	39	11	u	0	1.536970e+03
BFE_108	42	1.235185e+02	2205.jpg	2119.jpg	66	59	x	999	999000
BFE_108	43	1.265219e+02	2114.jpg	2213.jpg	54	74	i	0	9.149784e+02
BFE_108	44	1.295253e+02	2120.jpg	1112.jpg	60	12	i	0	7.195664e+02
