subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_107	 1	 36	 1	 0	 0	 3.033632e-02	 2205.jpg	 i	 3.642572e+00	 48	 
BFE_107	 1	 5	 2	 1	 1	 4.718873e+00	 1109.jpg	 u	 1.698031e+00	 13	 
BFE_107	 1	 23	 3	 0	 0	 7.471990e+00	 2101.jpg	 i	 1.520914e+00	 77	 
BFE_107	 1	 19	 4	 0	 0	 1.004151e+01	 1213.jpg	 i	 1.015395e+00	 19	 
BFE_107	 1	 7	 5	 0	 0	 1.211045e+01	 1111.jpg	 i	 1.906498e+00	 17	 
BFE_107	 1	 3	 6	 1	 1	 1.506377e+01	 1106.jpg	 u	 1.041158e+00	 7	 
BFE_107	 1	 31	 7	 1	 1	 1.714957e+01	 2116.jpg	 u	 8.353455e-01	 58	 
BFE_107	 1	 32	 8	 0	 0	 1.903492e+01	 2117.jpg	 i	 8.779868e-01	 78	 
BFE_107	 1	 2	 9	 0	 0	 2.097048e+01	 1105.jpg	 i	 8.544248e-01	 3	 
BFE_107	 1	 26	 10	 0	 0	 2.287252e+01	 2106.jpg	 i	 8.803800e-01	 42	 
BFE_107	 1	 24	 11	 1	 1	 2.480812e+01	 2104.jpg	 u	 7.927835e-01	 50	 
BFE_107	 1	 11	 12	 0	 0	 2.666011e+01	 1119.jpg	 i	 6.047948e-01	 39	 
BFE_107	 1	 4	 13	 1	 1	 2.831197e+01	 1107.jpg	 u	 6.969328e-01	 18	 
BFE_107	 1	 34	 14	 0	 0	 3.006398e+01	 2202.jpg	 i	 6.169333e-01	 51	 
BFE_107	 1	 27	 15	 0	 0	 3.173246e+01	 2109.jpg	 i	 1.468480e+00	 56	 
BFE_107	 1	 21	 16	 0	 0	 3.425209e+01	 1216.jpg	 i	 6.368219e-01	 22	 
BFE_107	 1	 17	 17	 0	 0	 3.593726e+01	 1211.jpg	 i	 6.796658e-01	 20	 
BFE_107	 1	 33	 18	 0	 0	 3.767258e+01	 2201.jpg	 i	 5.843627e-01	 49	 
BFE_107	 1	 20	 19	 1	 1	 3.930773e+01	 1214.jpg	 u	 6.851704e-01	 15	 
BFE_107	 1	 10	 20	 0	 0	 4.104295e+01	 1118.jpg	 i	 5.579570e-01	 38	 
BFE_107	 1	 14	 21	 1	 1	 4.264475e+01	 1202.jpg	 u	 5.801540e-01	 10	 
BFE_107	 1	 37	 22	 0	 0	 4.427989e+01	 2214.jpg	 i	 6.490124e-01	 44	 
BFE_107	 1	 29	 23	 0	 0	 4.598185e+01	 2113.jpg	 i	 5.150841e-01	 54	 
BFE_107	 1	 38	 24	 0	 0	 4.755023e+01	 2217.jpg	 i	 6.666863e-01	 43	 
BFE_107	 1	 25	 25	 1	 1	 4.926893e+01	 2105.jpg	 u	 9.799742e-01	 47	 
BFE_107	 1	 15	 26	 0	 0	 5.130447e+01	 1205.jpg	 i	 5.764379e-01	 4	 
BFE_107	 1	 1	 27	 0	 0	 5.293964e+01	 1103.jpg	 i	 6.372676e-01	 9	 
BFE_107	 1	 39	 28	 0	 0	 5.462484e+01	 2218.jpg	 i	 5.040696e-01	 57	 
BFE_107	 1	 12	 29	 0	 0	 5.617659e+01	 1120.jpg	 i	 4.963123e-01	 40	 
BFE_107	 1	 28	 30	 1	 1	 5.772841e+01	 2111.jpg	 u	 6.645118e-01	 52	 
BFE_107	 1	 40	 31	 1	 1	 5.944693e+01	 2219.jpg	 u	 7.139752e-01	 55	 
BFE_107	 1	 6	 32	 0	 0	 6.121567e+01	 1110.jpg	 i	 5.453924e-01	 21	 
BFE_107	 1	 9	 33	 0	 0	 6.281739e+01	 1115.jpg	 i	 5.515275e-01	 14	 
BFE_107	 1	 16	 34	 0	 0	 6.441921e+01	 1209.jpg	 i	 4.936959e-01	 16	 
BFE_107	 1	 13	 35	 0	 0	 6.597098e+01	 1201.jpg	 i	 4.139412e-01	 11	 
BFE_107	 1	 35	 36	 1	 1	 6.743926e+01	 2203.jpg	 u	 6.256359e-01	 53	 
BFE_107	 1	 30	 37	 0	 0	 6.912443e+01	 2114.jpg	 i	 7.964655e-01	 41	 
BFE_107	 1	 18	 38	 0	 0	 7.097657e+01	 1212.jpg	 i	 4.883263e-01	 37	 
BFE_107	 1	 22	 39	 1	 1	 7.251163e+01	 1217.jpg	 u	 6.332836e-01	 12	 
BFE_107	 1	 8	 40	 0	 0	 7.419680e+01	 1113.jpg	 i	 4.600988e-01	 8	 
