Trial	StimName	Liking	RT
1	132.jpg	7.64444444444	4467
2	147.jpg	1.22222222222	4421
3	109.jpg	6.55555555556	4802
4	150.jpg	6.48888888889	5022
5	104.jpg	8.24444444444	2567
6	105.jpg	8.22222222222	4338
7	122.jpg	7.53333333333	2648
8	148.jpg	2.68888888889	4320
9	156.jpg	0.533333333333	2076
10	123.jpg	9.06666666667	3837
11	151.jpg	3.64444444444	4508
12	133.jpg	1.57777777778	4626
13	135.jpg	1.62222222222	2852
14	119.jpg	1.64444444444	5005
15	157.jpg	3.8	4855
16	113.jpg	6.84444444444	3607
17	112.jpg	8.22222222222	3451
18	103.jpg	8.17777777778	3372
19	111.jpg	7.02222222222	2637
20	146.jpg	5.97777777778	5119
21	149.jpg	0.4	1933
22	144.jpg	0.444444444444	2804
23	140.jpg	0.155555555556	3770
24	155.jpg	2.71111111111	2771
25	141.jpg	0.511111111111	2441
26	145.jpg	0.533333333333	2885
27	130.jpg	0.555555555556	2446
28	142.jpg	0.577777777778	2202
29	118.jpg	0.555555555556	2352
30	126.jpg	0.511111111111	2403
31	131.jpg	0.511111111111	4589
32	139.jpg	0.0444444444444	3536
33	110.jpg	0.155555555556	2662
34	138.jpg	0.177777777778	2234
35	152.jpg	1.62222222222	2592
36	102.jpg	2.62222222222	2807
37	114.jpg	4.75555555556	2144
38	136.jpg	0.533333333333	2054
39	121.jpg	1.46666666667	2517
40	128.jpg	0.133333333333	1926
41	159.jpg	0.133333333333	2034
42	129.jpg	0.422222222222	1887
43	124.jpg	0.444444444444	2727
44	117.jpg	0.2	3306
45	154.jpg	0.244444444444	2619
46	143.jpg	1.6	3503
47	107.jpg	0.244444444444	2053
48	137.jpg	1.37777777778	3621
49	106.jpg	0.222222222222	3167
50	116.jpg	0.222222222222	3445
51	115.jpg	1.0	2269
52	125.jpg	0.111111111111	2052
53	134.jpg	0.288888888889	3189
54	108.jpg	0.111111111111	3454
55	101.jpg	0.244444444444	1910
56	153.jpg	0.555555555556	2119
57	127.jpg	0.6	2485
58	160.jpg	0.444444444444	2785
59	120.jpg	0.422222222222	2909
60	158.jpg	0.0888888888889	2902
