Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_107	2101.jpg	1	1.833340e-01	1	6	7
BFE_107	2102.jpg	2	2.088982e-01	1	6	7
BFE_107	2103.jpg	3	7.641481e-01	6	1	7
BFE_107	2104.jpg	4	6.656454e-01	5	2	7
BFE_107	2105.jpg	5	7.601019e-01	5	2	7
BFE_107	2106.jpg	6	9.122105e-01	6	1	7
BFE_107	2107.jpg	7	4.131609e-01	3	4	7
BFE_107	2108.jpg	8	7.414910e-02	0	7	7
BFE_107	2109.jpg	9	5.794291e-01	3	4	7
BFE_107	2110.jpg	10	4.684391e-01	3	4	7
BFE_107	2111.jpg	11	6.272281e-01	6	1	7
BFE_107	2112.jpg	12	3.084967e-01	1	6	7
BFE_107	2113.jpg	13	5.994829e-01	5	2	7
BFE_107	2114.jpg	14	9.964211e-01	7	0	7
BFE_107	2115.jpg	15	4.462362e-01	3	4	7
BFE_107	2116.jpg	16	5.521753e-01	4	3	7
BFE_107	2117.jpg	17	1.517812e-01	1	6	7
BFE_107	2118.jpg	18	3.322647e-01	2	5	7
BFE_107	2119.jpg	19	2.074414e-01	1	6	7
BFE_107	2120.jpg	20	2.211402e-01	1	6	7
BFE_107	2121.jpg	21	4.955061e-01	4	3	7
BFE_107	2201.jpg	22	7.266652e-01	6	1	7
BFE_107	2202.jpg	23	6.353514e-01	5	2	7
BFE_107	2203.jpg	24	6.045734e-01	5	2	7
BFE_107	2204.jpg	25	4.643986e-01	3	4	7
BFE_107	2205.jpg	26	7.275137e-01	5	2	7
BFE_107	2206.jpg	27	7.875131e-01	7	0	7
BFE_107	2207.jpg	28	4.727830e-01	3	4	7
BFE_107	2208.jpg	29	4.189172e-01	2	5	7
BFE_107	2209.jpg	30	5.110269e-01	4	3	7
BFE_107	2210.jpg	31	1.374420e-01	0	7	7
BFE_107	2211.jpg	32	2.317997e-01	1	6	7
BFE_107	2212.jpg	33	2.784119e-01	2	5	7
BFE_107	2213.jpg	34	4.882467e-01	4	3	7
BFE_107	2214.jpg	35	8.028242e-01	6	1	7
BFE_107	2215.jpg	36	3.771917e-01	3	4	7
BFE_107	2216.jpg	37	3.977274e-01	3	4	7
BFE_107	2217.jpg	38	8.064139e-01	6	1	7
BFE_107	2218.jpg	39	5.787408e-01	3	4	7
BFE_107	2219.jpg	40	5.847689e-01	4	3	7
