subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_204	1	3090.jpg	1.086409e+00	24	3.346508e+02	24	999000	98	2.10	750	750
BFE_204	1	3099.jpg	3.071390e+00	24	5.256834e+02	24	999000	98	4.09	750	750
BFE_204	1	3185.jpg	7.075916e+00	12	999000	120	999000	999	8.09	750	750
BFE_204	1	3224.jpg	1.007935e+01	22	1.477716e+03	2200	7.517634e+02	98	11.10	750	700
BFE_204	1	4001.jpg	1.206472e+01	12	1.220327e+03	12	999000	98	13.08	750	700
BFE_204	1	4051.jpg	1.506818e+01	24	999000	240	999000	999	16.09	750	700
BFE_204	1	4084.jpg	1.907278e+01	24	999000	240	999000	999	20.09	750	700
BFE_204	1	4251.jpg	2.307718e+01	11	1.087872e+03	1100	7.515876e+02	98	24.09	700	700
