subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_108	0	2	02	2	1	2.019081e+00	1213.jpg	1218.jpg	9	12	1	u	1	1	1005.12	0.71	0.62
BFE_108	0	2	02	2	2	5.022443e+00	1213.jpg	1115.jpg	9	15	1	u	1	1	929.79	0.71	0.54
BFE_108	0	2	02	2	3	1.203032e+01	2106.jpg	2117.jpg	54	47	1	u	2	1	857.89	0.61	0.74
BFE_108	0	2	02	2	4	1.601810e+01	2106.jpg	2213.jpg	54	52	1	u	2	1	918.10	0.61	0.62
BFE_108	0	2	02	2	5	2.102376e+01	2111.jpg	2209.jpg	51	53	1	u	2	1	712.45	0.65	0.61
BFE_108	0	2	02	2	6	2.502825e+01	2109.jpg	2101.jpg	56	55	1	u	2	1	755.95	0.57	0.58
BFE_108	0	2	02	2	7	2.903271e+01	1121.jpg	1213.jpg	7	9	0	i	1	1	919.49	0.71	0.71
BFE_108	0	2	02	2	8	3.201930e+01	1203.jpg	1214.jpg	11	18	1	u	1	1	716.93	0.63	0.52
BFE_108	0	2	02	2	9	3.502272e+01	2213.jpg	2111.jpg	52	51	0	u	2	0	825.48	0.62	0.65
BFE_108	0	2	02	2	10	4.002837e+01	1105.jpg	1203.jpg	13	11	0	u	1	0	755.83	0.55	0.63
BFE_108	0	2	02	2	11	4.403278e+01	1202.jpg	1214.jpg	17	18	1	i	1	0	983.42	0.53	0.52
BFE_108	0	2	02	2	12	4.902172e+01	1117.jpg	1215.jpg	21	22	1	u	5	1	754.49	0.50	0.47
BFE_108	0	2	02	2	13	5.302624e+01	2217.jpg	2212.jpg	44	78	1	u	4	1	813.98	0.81	0.21
BFE_108	0	2	02	2	14	5.602962e+01	2209.jpg	2218.jpg	53	57	0	i	2	1	810.62	0.61	0.57
BFE_108	0	2	02	2	15	6.001715e+01	1113.jpg	1111.jpg	20	19	1	i	5	0	959.06	0.50	0.51
BFE_108	0	2	02	2	16	6.602409e+01	1115.jpg	1211.jpg	15	14	0	i	1	1	768.11	0.54	0.54
BFE_108	0	2	02	2	17	7.303192e+01	1216.jpg	1201.jpg	38	3	0	i	3	1	632.30	0.20	0.88
BFE_108	0	2	02	2	18	7.601870e+01	2102.jpg	2113.jpg	59	60	0	u	6	0	1117.50	0.52	0.51
BFE_108	0	2	02	2	19	8.102425e+01	1218.jpg	1203.jpg	12	11	0	u	1	0	807.93	0.62	0.63
BFE_108	0	2	02	2	20	8.602986e+01	1105.jpg	1211.jpg	13	14	0	i	1	1	778.36	0.55	0.54
BFE_108	0	2	02	2	21	9.201995e+01	1106.jpg	1114.jpg	8	10	1	u	1	1	876.26	0.71	0.65
BFE_108	0	2	02	2	22	9.602446e+01	2210.jpg	2213.jpg	48	52	1	i	2	0	871.75	0.73	0.62
BFE_108	0	2	02	2	23	1.010300e+02	1203.jpg	1114.jpg	11	10	1	u	1	1	754.17	0.63	0.65
BFE_108	0	2	02	2	24	1.080212e+02	1214.jpg	1211.jpg	18	14	0	i	1	1	907.03	0.52	0.54
BFE_108	0	2	02	2	25	1.130267e+02	2205.jpg	2106.jpg	58	54	0	i	2	1	837.46	0.54	0.61
BFE_108	0	2	02	2	26	1.180323e+02	1216.jpg	1219.jpg	38	4	0	i	3	1	847.86	0.20	0.78
BFE_108	0	2	02	2	27	1.210191e+02	1121.jpg	1102.jpg	7	16	0	u	1	0	829.14	0.71	0.53
BFE_108	0	2	02	2	28	1.240224e+02	2117.jpg	2111.jpg	47	51	0	i	2	1	793.83	0.74	0.65
BFE_108	0	2	02	2	29	1.300291e+02	2219.jpg	2210.jpg	50	48	0	u	2	0	843.07	0.67	0.73
BFE_108	0	2	02	2	30	1.340167e+02	2209.jpg	2106.jpg	53	54	0	i	2	1	791.51	0.61	0.61
BFE_108	0	2	02	2	31	1.430271e+02	2106.jpg	2101.jpg	54	55	1	u	2	1	773.10	0.61	0.58
BFE_108	0	2	02	2	32	1.480326e+02	2113.jpg	2208.jpg	60	62	1	u	6	1	863.57	0.51	0.46
BFE_108	0	2	02	2	33	1.570261e+02	2103.jpg	2112.jpg	43	77	1	u	4	1	766.08	0.83	0.22
BFE_108	0	2	02	2	34	1.600295e+02	2219.jpg	2109.jpg	50	56	0	u	2	0	906.74	0.67	0.57
BFE_108	0	2	02	2	35	1.640169e+02	2121.jpg	2101.jpg	49	55	1	u	2	1	727.31	0.69	0.58
BFE_108	0	2	02	2	36	1.700240e+02	1218.jpg	1102.jpg	12	16	0	u	1	0	800.21	0.62	0.53
BFE_108	0	2	02	2	37	1.740285e+02	1121.jpg	1211.jpg	7	14	0	i	1	1	923.75	0.71	0.54
BFE_108	0	2	02	2	38	1.810196e+02	2117.jpg	2121.jpg	47	49	0	i	2	1	756.59	0.74	0.69
BFE_108	0	2	02	2	39	1.870264e+02	2218.jpg	2101.jpg	57	55	1	u	2	1	653.86	0.57	0.58
BFE_108	0	2	02	2	40	1.980220e+02	2218.jpg	2117.jpg	57	47	1	u	2	1	706.17	0.57	0.74
BFE_108	0	2	02	2	41	2.030276e+02	1213.jpg	1214.jpg	9	18	1	u	1	1	732.61	0.71	0.52
BFE_108	0	2	02	2	42	2.090173e+02	1106.jpg	1214.jpg	8	18	1	u	1	1	878.86	0.71	0.52
BFE_108	0	2	02	2	43	2.200300e+02	2219.jpg	2111.jpg	50	51	0	u	2	0	1074.18	0.67	0.65
BFE_108	0	2	02	2	44	2.230163e+02	1114.jpg	1202.jpg	10	17	0	u	1	0	887.88	0.65	0.53
