subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_102	 2	 17	 1	 1	 1	 1.300724e-02	 1207.jpg	 i	 4.135782e+00	 8	 
BFE_102	 2	 18	 2	 0	 0	 5.202363e+00	 1208.jpg	 u	 2.274419e+00	 12	 
BFE_102	 2	 15	 3	 1	 0	 8.522700e+00	 1204.jpg	 u	 1.546090e+00	 11	 
BFE_102	 2	 9	 4	 0	 0	 1.112569e+01	 1113.jpg	 u	 1.711106e+00	 39	 
BFE_102	 2	 30	 5	 0	 0	 1.389542e+01	 2118.jpg	 u	 1.125399e+00	 78	 
BFE_102	 2	 14	 6	 0	 0	 1.606451e+01	 1203.jpg	 u	 1.412280e+00	 3	 
BFE_102	 2	 28	 7	 0	 0	 1.853398e+01	 2110.jpg	 u	 1.758811e+00	 53	 
BFE_102	 2	 27	 8	 0	 0	 2.133706e+01	 2108.jpg	 u	 1.451722e+00	 42	 
BFE_102	 2	 35	 9	 0	 0	 2.383987e+01	 2206.jpg	 u	 1.060917e+00	 43	 
BFE_102	 2	 3	 10	 0	 1	 2.595892e+01	 1105.jpg	 i	 3.301866e+00	 19	 
BFE_102	 2	 6	 11	 0	 0	 3.031377e+01	 1109.jpg	 u	 2.939030e+00	 21	 
BFE_102	 2	 7	 12	 0	 0	 3.430163e+01	 1110.jpg	 u	 1.159156e+00	 20	 
BFE_102	 2	 37	 13	 1	 1	 3.652080e+01	 2209.jpg	 i	 1.292012e+00	 56	 
BFE_102	 2	 2	 14	 0	 0	 3.885671e+01	 1104.jpg	 u	 1.212071e+00	 15	 
BFE_102	 2	 21	 15	 0	 0	 4.112589e+01	 1212.jpg	 u	 1.174895e+00	 38	 
BFE_102	 2	 26	 16	 0	 0	 4.334507e+01	 2105.jpg	 u	 2.035744e+00	 77	 
BFE_102	 2	 39	 17	 1	 1	 4.643192e+01	 2217.jpg	 i	 1.396869e+00	 49	 
BFE_102	 2	 23	 18	 0	 0	 4.888458e+01	 2101.jpg	 u	 1.064205e+00	 44	 
BFE_102	 2	 29	 19	 0	 0	 5.100360e+01	 2114.jpg	 u	 1.121205e+00	 47	 
BFE_102	 2	 24	 20	 0	 0	 5.317288e+01	 2103.jpg	 u	 1.359962e+00	 52	 
BFE_102	 2	 1	 21	 1	 1	 5.559213e+01	 1102.jpg	 i	 1.652679e+00	 14	 
BFE_102	 2	 31	 22	 1	 1	 5.829520e+01	 2201.jpg	 i	 4.061584e+00	 57	 
BFE_102	 2	 36	 23	 1	 1	 6.340095e+01	 2207.jpg	 i	 1.379829e+00	 48	 
BFE_102	 2	 8	 24	 0	 0	 6.583701e+01	 1112.jpg	 u	 1.087792e+00	 40	 
BFE_102	 2	 32	 25	 1	 1	 6.797265e+01	 2203.jpg	 i	 1.328144e+00	 54	 
BFE_102	 2	 13	 26	 0	 0	 7.035865e+01	 1201.jpg	 u	 5.662137e+00	 13	 
BFE_102	 2	 12	 27	 1	 1	 7.706628e+01	 1121.jpg	 i	 3.250519e+00	 17	 
BFE_102	 2	 25	 28	 0	 0	 8.137099e+01	 2104.jpg	 u	 8.737921e-01	 58	 
BFE_102	 2	 20	 29	 1	 0	 8.328980e+01	 1211.jpg	 u	 1.314979e+00	 9	 
BFE_102	 2	 38	 30	 1	 0	 8.565917e+01	 2211.jpg	 u	 2.265612e+00	 51	 
BFE_102	 2	 40	 31	 0	 0	 8.897952e+01	 2218.jpg	 u	 8.812668e-01	 55	 
BFE_102	 2	 34	 32	 0	 1	 9.091504e+01	 2205.jpg	 i	 6.753749e+00	 41	 
BFE_102	 2	 19	 33	 1	 1	 9.872378e+01	 1209.jpg	 i	 1.112997e+00	 16	 
BFE_102	 2	 11	 34	 0	 0	 1.008929e+02	 1116.jpg	 u	 1.559870e+00	 37	 
BFE_102	 2	 16	 35	 0	 0	 1.034959e+02	 1205.jpg	 u	 4.484922e+00	 7	 
BFE_102	 2	 4	 36	 0	 0	 1.090354e+02	 1106.jpg	 u	 2.497408e+00	 18	 
BFE_102	 2	 22	 37	 0	 0	 1.125893e+02	 1218.jpg	 u	 1.071488e+00	 4	 
BFE_102	 2	 5	 38	 0	 0	 1.147084e+02	 1108.jpg	 u	 1.232452e+00	 10	 
BFE_102	 2	 33	 39	 0	 0	 1.169942e+02	 2204.jpg	 u	 1.322544e+00	 50	 
BFE_102	 2	 10	 40	 0	 0	 1.193636e+02	 1115.jpg	 u	 1.153208e+00	 22	 
