1215.jpg	0	1	8.788118e-01	36	
1201.jpg	0	2	8.681537e-01	22	
1205.jpg	12	3	8.345589e-01	26	
1121.jpg	12	4	8.337116e-01	21	
1213.jpg	0	5	7.909153e-01	34	
1204.jpg	0	6	7.648443e-01	25	
1218.jpg	11	7	7.638147e-01	39	
1216.jpg	12	8	7.239251e-01	37	
1103.jpg	12	9	7.019912e-01	3	
1109.jpg	11	10	6.702753e-01	9	
1206.jpg	12	11	6.355842e-01	27	
1211.jpg	11	12	6.282892e-01	32	
1114.jpg	11	13	6.168084e-01	14	
1214.jpg	12	14	6.164957e-01	35	
1209.jpg	11	15	5.926328e-01	30	
1207.jpg	12	16	5.915838e-01	28	
1208.jpg	12	17	5.839822e-01	29	
1203.jpg	11	18	5.422863e-01	24	
1217.jpg	12	19	5.317738e-01	38	
1116.jpg	12	20	5.286823e-01	16	
1219.jpg	12	21	5.216337e-01	40	
1102.jpg	12	22	4.781344e-01	2	
1212.jpg	0	23	4.510178e-01	33	
1106.jpg	0	24	4.409883e-01	6	
1120.jpg	0	25	3.946266e-01	20	
1112.jpg	0	26	3.827199e-01	12	
1115.jpg	0	27	3.724536e-01	15	
1104.jpg	0	28	3.686004e-01	4	
1119.jpg	0	29	3.563877e-01	19	
1110.jpg	0	30	3.524409e-01	10	
1107.jpg	0	31	3.407422e-01	7	
1113.jpg	0	32	3.129296e-01	13	
1210.jpg	0	33	3.085265e-01	31	
1202.jpg	0	34	2.379822e-01	23	
1101.jpg	0	35	2.097086e-01	1	
1111.jpg	0	36	2.013755e-01	11	
1105.jpg	12	37	1.845889e-01	5	
1108.jpg	12	38	1.683942e-01	8	
1118.jpg	0	39	1.424932e-01	18	
1117.jpg	0	40	7.513489e-02	17	
2216.jpg	0	41	8.921278e-01	37	
2201.jpg	0	42	8.550702e-01	22	
2215.jpg	24	43	8.176687e-01	36	
2213.jpg	24	44	7.775192e-01	34	
2121.jpg	0	45	7.728534e-01	21	
2203.jpg	0	46	7.520401e-01	24	
2217.jpg	22	47	7.220839e-01	38	
2218.jpg	24	48	7.061311e-01	39	
2206.jpg	24	49	6.919750e-01	27	
2209.jpg	22	50	6.786854e-01	30	
2120.jpg	24	51	6.731233e-01	20	
2110.jpg	22	52	6.672289e-01	10	
2109.jpg	22	53	6.411552e-01	9	
2114.jpg	24	54	5.971166e-01	14	
2204.jpg	22	55	5.901183e-01	25	
2116.jpg	24	56	5.862201e-01	16	
2103.jpg	24	57	5.778979e-01	3	
2214.jpg	22	58	5.619535e-01	35	
2205.jpg	24	59	5.549684e-01	26	
2208.jpg	24	60	5.195695e-01	29	
2212.jpg	24	61	5.188713e-01	33	
2211.jpg	24	62	4.859271e-01	32	
2102.jpg	0	63	4.500192e-01	2	
2219.jpg	0	64	4.416442e-01	40	
2107.jpg	0	65	4.342459e-01	7	
2105.jpg	0	66	4.175265e-01	5	
2101.jpg	0	67	3.888604e-01	1	
2202.jpg	0	68	3.701533e-01	23	
2112.jpg	0	69	3.559133e-01	12	
2106.jpg	0	70	3.541578e-01	6	
2207.jpg	0	71	3.024534e-01	28	
2113.jpg	0	72	2.903985e-01	13	
2104.jpg	0	73	2.899805e-01	4	
2119.jpg	0	74	2.711667e-01	19	
2210.jpg	0	75	2.216299e-01	31	
2108.jpg	0	76	2.152941e-01	8	
2117.jpg	24	77	1.925666e-01	17	
2118.jpg	24	78	1.795583e-01	18	
2111.jpg	0	79	1.570114e-01	11	
2115.jpg	0	80	1.347623e-01	15	

