subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_202	 2	 32	 1	 1	 1	 2.999647e-02	 2209.jpg	 i	 2.624966e+00	 51	 
BFE_202	 2	 33	 2	 1	 0	 3.700645e+00	 2210.jpg	 u	 1.418318e+00	 57	 
BFE_202	 2	 26	 3	 1	 0	 6.170112e+00	 2113.jpg	 u	 1.372851e+00	 56	 
BFE_202	 2	 29	 4	 0	 0	 8.589490e+00	 2119.jpg	 u	 1.185475e+00	 77	 
BFE_202	 2	 34	 5	 0	 1	 1.082530e+01	 2211.jpg	 i	 1.133661e+00	 43	 
BFE_202	 2	 11	 6	 0	 1	 1.301114e+01	 1203.jpg	 i	 1.299823e+00	 10	 
BFE_202	 2	 18	 7	 0	 0	 1.536370e+01	 1213.jpg	 u	 2.027267e+00	 15	 
BFE_202	 2	 12	 8	 1	 1	 1.845056e+01	 1204.jpg	 i	 1.060394e+00	 11	 
BFE_202	 2	 4	 9	 0	 0	 2.056953e+01	 1111.jpg	 u	 1.805447e+00	 19	 
BFE_202	 2	 8	 10	 0	 0	 2.342276e+01	 1117.jpg	 u	 1.192202e+00	 37	 
BFE_202	 2	 23	 11	 0	 1	 2.565864e+01	 2101.jpg	 i	 1.652318e+00	 55	 
BFE_202	 2	 36	 12	 0	 1	 2.836165e+01	 2213.jpg	 i	 2.517300e+00	 58	 
BFE_202	 2	 20	 13	 0	 1	 3.193237e+01	 1215.jpg	 i	 1.338580e+00	 4	 
BFE_202	 2	 7	 14	 0	 0	 3.431830e+01	 1116.jpg	 u	 1.080665e+00	 39	 
BFE_202	 2	 39	 15	 0	 0	 3.645413e+01	 2217.jpg	 u	 1.112837e+00	 41	 
BFE_202	 2	 6	 16	 1	 1	 3.862329e+01	 1115.jpg	 i	 2.583672e+00	 8	 
BFE_202	 2	 17	 17	 0	 0	 4.226057e+01	 1210.jpg	 u	 1.274392e+00	 18	 
BFE_202	 2	 3	 18	 1	 1	 4.457980e+01	 1107.jpg	 i	 1.051167e+00	 16	 
BFE_202	 2	 19	 19	 0	 0	 4.668221e+01	 1214.jpg	 u	 2.044763e+00	 20	 
BFE_202	 2	 30	 20	 0	 0	 4.978564e+01	 2203.jpg	 u	 1.341344e+00	 47	 
BFE_202	 2	 22	 21	 1	 1	 5.217177e+01	 1219.jpg	 i	 1.515222e+00	 9	 
BFE_202	 2	 27	 22	 0	 0	 5.474127e+01	 2115.jpg	 u	 9.696915e-01	 50	 
BFE_202	 2	 37	 23	 0	 0	 5.676016e+01	 2215.jpg	 u	 1.814813e+00	 44	 
BFE_202	 2	 10	 24	 0	 1	 5.963004e+01	 1120.jpg	 i	 2.672924e+00	 22	 
BFE_202	 2	 35	 25	 0	 0	 6.335084e+01	 2212.jpg	 u	 1.216147e+00	 42	 
BFE_202	 2	 5	 26	 0	 1	 6.562005e+01	 1114.jpg	 i	 2.490935e+00	 40	 
BFE_202	 2	 24	 27	 0	 0	 6.915741e+01	 2102.jpg	 u	 1.209558e+00	 52	 
BFE_202	 2	 2	 28	 0	 0	 7.142654e+01	 1106.jpg	 u	 2.260425e+00	 13	 
BFE_202	 2	 13	 29	 1	 1	 7.473027e+01	 1205.jpg	 i	 1.716704e+00	 14	 
BFE_202	 2	 21	 30	 0	 0	 7.750006e+01	 1216.jpg	 u	 1.546897e+00	 3	 
BFE_202	 2	 9	 31	 0	 1	 8.010298e+01	 1119.jpg	 i	 1.271987e+00	 38	 
BFE_202	 2	 14	 32	 0	 0	 8.242227e+01	 1206.jpg	 u	 1.288691e+00	 21	 
BFE_202	 2	 38	 33	 0	 1	 8.475820e+01	 2216.jpg	 i	 1.480766e+00	 53	 
BFE_202	 2	 16	 34	 0	 1	 8.729442e+01	 1209.jpg	 i	 1.840545e+00	 7	 
BFE_202	 2	 31	 35	 1	 0	 9.018101e+01	 2205.jpg	 u	 9.939470e-01	 48	 
BFE_202	 2	 25	 36	 0	 1	 9.223326e+01	 2107.jpg	 i	 1.269693e+00	 78	 
BFE_202	 2	 1	 37	 0	 0	 9.455248e+01	 1104.jpg	 u	 1.166481e+00	 12	 
BFE_202	 2	 15	 38	 1	 1	 9.677172e+01	 1207.jpg	 i	 1.051245e+00	 17	 
BFE_202	 2	 28	 39	 1	 0	 9.887405e+01	 2118.jpg	 u	 7.169084e-01	 54	 
BFE_202	 2	 40	 40	 1	 0	 1.006426e+02	 2218.jpg	 u	 7.323592e-01	 49	 
