subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_204	 2	 36	 1	 0	 1	 3.008833e-02	 2214.jpg	 i	 1.308626e+00	 47	 
BFE_204	 2	 3	 2	 1	 1	 2.399315e+00	 1108.jpg	 i	 7.474161e-01	 16	 
BFE_204	 2	 28	 3	 0	 0	 4.201360e+00	 2120.jpg	 u	 7.453546e-01	 55	 
BFE_204	 2	 25	 4	 1	 1	 6.003332e+00	 2108.jpg	 i	 8.153816e-01	 49	 
BFE_204	 2	 19	 5	 1	 1	 7.872103e+00	 1215.jpg	 i	 9.146107e-01	 11	 
BFE_204	 2	 29	 6	 0	 0	 9.840934e+00	 2201.jpg	 u	 9.217873e-01	 41	 
BFE_204	 2	 27	 7	 0	 0	 1.180991e+01	 2117.jpg	 u	 9.127799e-01	 78	 
BFE_204	 2	 8	 8	 0	 0	 1.377873e+01	 1118.jpg	 u	 9.519831e-01	 37	 
BFE_204	 2	 38	 9	 0	 1	 1.578094e+01	 2216.jpg	 i	 6.297674e-01	 52	 
BFE_204	 2	 13	 10	 0	 0	 1.746614e+01	 1206.jpg	 u	 6.085715e-01	 10	 
BFE_204	 2	 35	 11	 0	 1	 1.911811e+01	 2211.jpg	 i	 1.188603e+00	 42	 
BFE_204	 2	 31	 12	 0	 1	 2.135395e+01	 2203.jpg	 i	 1.112768e+00	 53	 
BFE_204	 2	 11	 13	 1	 0	 2.352297e+01	 1204.jpg	 u	 3.117414e-01	 9	 
BFE_204	 2	 37	 14	 0	 1	 2.489120e+01	 2215.jpg	 i	 6.235539e-01	 58	 
BFE_204	 2	 9	 15	 0	 0	 2.655968e+01	 1120.jpg	 u	 1.371030e+00	 15	 
BFE_204	 2	 30	 16	 1	 1	 2.897909e+01	 2202.jpg	 i	 9.116246e-01	 48	 
BFE_204	 2	 34	 17	 0	 1	 3.094774e+01	 2209.jpg	 i	 1.126974e+00	 44	 
BFE_204	 2	 26	 18	 0	 0	 3.311724e+01	 2110.jpg	 u	 6.854865e-01	 77	 
BFE_204	 2	 20	 19	 0	 1	 3.485231e+01	 1217.jpg	 i	 7.664041e-01	 13	 
BFE_204	 2	 5	 20	 0	 0	 3.667108e+01	 1110.jpg	 u	 8.916718e-01	 39	 
BFE_204	 2	 40	 21	 1	 1	 3.860663e+01	 2219.jpg	 i	 9.000882e-01	 51	 
BFE_204	 2	 39	 22	 0	 0	 4.055878e+01	 2218.jpg	 u	 1.155930e+00	 43	 
BFE_204	 2	 12	 23	 1	 1	 4.276127e+01	 1205.jpg	 i	 6.974517e-01	 17	 
BFE_204	 2	 23	 24	 1	 0	 4.451321e+01	 2101.jpg	 u	 1.825521e+00	 54	 
BFE_204	 2	 2	 25	 0	 0	 4.738312e+01	 1105.jpg	 u	 8.995949e-01	 40	 
BFE_204	 2	 33	 26	 1	 1	 4.933525e+01	 2208.jpg	 i	 5.475067e-01	 57	 
BFE_204	 2	 17	 27	 0	 0	 5.093709e+01	 1210.jpg	 u	 1.169625e+00	 22	 
BFE_204	 2	 16	 28	 1	 1	 5.315629e+01	 1209.jpg	 i	 6.304317e-01	 8	 
BFE_204	 2	 32	 29	 0	 0	 5.484146e+01	 2206.jpg	 u	 1.153249e+00	 50	 
BFE_204	 2	 22	 30	 0	 1	 5.704388e+01	 1219.jpg	 i	 7.588312e-01	 3	 
BFE_204	 2	 24	 31	 1	 1	 5.884587e+01	 2106.jpg	 i	 1.156841e+00	 56	 
BFE_204	 2	 4	 32	 0	 0	 6.104835e+01	 1109.jpg	 u	 7.303639e-01	 19	 
BFE_204	 2	 18	 33	 0	 1	 6.283373e+01	 1214.jpg	 i	 1.296998e+00	 12	 
BFE_204	 2	 14	 34	 0	 1	 6.518637e+01	 1207.jpg	 i	 1.056340e+00	 21	 
BFE_204	 2	 21	 35	 0	 0	 6.728886e+01	 1218.jpg	 u	 1.177848e+00	 4	 
BFE_204	 2	 10	 36	 0	 1	 6.952451e+01	 1203.jpg	 i	 8.301989e-01	 20	 
BFE_204	 2	 1	 37	 0	 0	 7.140999e+01	 1101.jpg	 u	 9.927248e-01	 7	 
BFE_204	 2	 7	 38	 0	 0	 7.344559e+01	 1117.jpg	 u	 7.251408e-01	 38	 
BFE_204	 2	 15	 39	 1	 0	 7.523098e+01	 1208.jpg	 u	 1.507733e+00	 14	 
BFE_204	 2	 6	 40	 0	 1	 7.778378e+01	 1111.jpg	 i	 1.122933e+00	 18	 
