1118.jpg	12	3	7.755823e-01	18	
1206.jpg	12	4	7.394693e-01	27	
1121.jpg	11	7	6.968336e-01	21	
1213.jpg	12	8	6.833341e-01	34	
1103.jpg	12	9	6.759678e-01	3	
1102.jpg	11	10	6.648652e-01	2	
1205.jpg	12	11	6.234827e-01	26	
1106.jpg	11	12	5.844811e-01	6	
1207.jpg	11	13	5.629526e-01	28	
1111.jpg	12	14	5.529682e-01	11	
1216.jpg	11	15	5.462613e-01	37	
1202.jpg	12	16	5.386766e-01	23	
1204.jpg	12	17	5.165682e-01	25	
1208.jpg	11	18	5.102785e-01	29	
1116.jpg	12	19	5.059471e-01	16	
1109.jpg	12	20	4.979734e-01	9	
1214.jpg	12	21	4.976119e-01	35	
1201.jpg	12	22	4.964903e-01	22	
1101.jpg	12	37	2.689762e-01	1	
1115.jpg	12	38	2.345963e-01	15	
2103.jpg	24	43	7.445549e-01	3	
2213.jpg	24	44	7.077081e-01	34	
2118.jpg	22	47	6.723990e-01	18	
2216.jpg	24	48	6.617300e-01	37	
2207.jpg	24	49	6.593836e-01	28	
2110.jpg	22	50	6.505025e-01	10	
2208.jpg	24	51	6.306632e-01	29	
2211.jpg	22	52	6.208104e-01	32	
2214.jpg	22	53	5.870866e-01	35	
2217.jpg	24	54	5.761635e-01	38	
2209.jpg	22	55	5.636095e-01	30	
2104.jpg	24	56	5.546891e-01	4	
2115.jpg	24	57	5.470031e-01	15	
2120.jpg	22	58	5.468827e-01	20	
2203.jpg	24	59	5.413836e-01	24	
2113.jpg	24	60	5.399632e-01	13	
2102.jpg	24	61	5.378452e-01	2	
2114.jpg	24	62	4.953457e-01	14	
2205.jpg	24	77	2.078112e-01	26	
2117.jpg	24	78	1.815465e-01	17	

