subjectID	runNum	itemname	onsettime	trialtype	RT	respInTime	Audiotime	response	fixationtime	ladder1	ladder2
BFE_105	1	3090.jpg	1.091139e+00	24	999000	240	999000	999	2.11	750	750
BFE_105	1	3099.jpg	4.077290e+00	24	999000	240	999000	999	5.10	750	750
BFE_105	1	3185.jpg	8.081883e+00	12	999000	120	999000	999	9.10	750	750
BFE_105	1	3224.jpg	1.008408e+01	22	1.368356e+03	2200	7.517969e+02	98	11.10	750	700
BFE_105	1	4001.jpg	1.208628e+01	12	999000	120	999000	999	13.10	750	700
BFE_105	1	4051.jpg	1.607429e+01	24	999000	240	999000	999	17.09	750	700
BFE_105	1	4084.jpg	1.807633e+01	24	999000	240	999000	999	19.09	750	700
BFE_105	1	4251.jpg	2.308199e+01	11	1.050464e+03	1100	7.515480e+02	98	24.10	700	700
