subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_106	 2	 26	 1	 1	 1	 2.996344e-02	 2109.jpg	 i	 1.765965e+00	 49	 
BFE_106	 2	 30	 2	 0	 0	 2.849822e+00	 2119.jpg	 u	 9.141028e-01	 77	 
BFE_106	 2	 18	 3	 1	 1	 4.818746e+00	 1214.jpg	 i	 9.051873e-01	 14	 
BFE_106	 2	 7	 4	 0	 0	 6.770829e+00	 1118.jpg	 u	 1.009175e+00	 39	 
BFE_106	 2	 11	 5	 0	 0	 8.839859e+00	 1204.jpg	 u	 1.196067e+00	 20	 
BFE_106	 2	 17	 6	 1	 1	 1.109236e+01	 1213.jpg	 i	 1.055577e+00	 9	 
BFE_106	 2	 16	 7	 0	 0	 1.319472e+01	 1211.jpg	 u	 1.025201e+00	 15	 
BFE_106	 2	 8	 8	 0	 0	 1.526371e+01	 1119.jpg	 u	 9.082144e-01	 38	 
BFE_106	 2	 28	 9	 0	 0	 1.721603e+01	 2113.jpg	 u	 9.558927e-01	 50	 
BFE_106	 2	 20	 10	 0	 0	 1.921818e+01	 1217.jpg	 u	 7.697277e-01	 18	 
BFE_106	 2	 9	 11	 0	 0	 2.103687e+01	 1121.jpg	 u	 7.990578e-01	 12	 
BFE_106	 2	 14	 12	 0	 1	 2.288892e+01	 1208.jpg	 i	 8.510042e-01	 13	 
BFE_106	 2	 38	 13	 0	 1	 2.479111e+01	 2213.jpg	 i	 1.764830e+00	 41	 
BFE_106	 2	 6	 14	 1	 1	 2.761093e+01	 1115.jpg	 i	 1.097008e+00	 8	 
BFE_106	 2	 19	 15	 1	 1	 2.976334e+01	 1216.jpg	 i	 9.365929e-01	 17	 
BFE_106	 2	 24	 16	 0	 0	 3.174894e+01	 2105.jpg	 u	 7.190350e-01	 55	 
BFE_106	 2	 4	 17	 0	 0	 3.351755e+01	 1109.jpg	 u	 1.678379e+00	 4	 
BFE_106	 2	 37	 18	 0	 0	 3.625401e+01	 2211.jpg	 u	 8.219312e-01	 43	 
BFE_106	 2	 33	 19	 1	 1	 3.812272e+01	 2206.jpg	 i	 9.932155e-01	 48	 
BFE_106	 2	 3	 20	 0	 0	 4.015830e+01	 1108.jpg	 u	 9.576250e-01	 40	 
BFE_106	 2	 13	 21	 0	 0	 4.216062e+01	 1207.jpg	 u	 7.233197e-01	 21	 
BFE_106	 2	 36	 22	 1	 1	 4.392926e+01	 2209.jpg	 i	 1.066670e+00	 56	 
BFE_106	 2	 5	 23	 0	 0	 4.604839e+01	 1110.jpg	 u	 6.995443e-01	 10	 
BFE_106	 2	 10	 24	 0	 0	 4.780024e+01	 1203.jpg	 u	 7.636836e-01	 22	 
BFE_106	 2	 25	 25	 0	 0	 4.961897e+01	 2107.jpg	 u	 6.569576e-01	 78	 
BFE_106	 2	 15	 26	 1	 1	 5.132079e+01	 1209.jpg	 i	 8.671535e-01	 11	 
BFE_106	 2	 21	 27	 0	 0	 5.323961e+01	 1218.jpg	 u	 9.962914e-01	 19	 
BFE_106	 2	 22	 28	 1	 1	 5.529200e+01	 1219.jpg	 i	 9.599355e-01	 16	 
BFE_106	 2	 27	 29	 0	 0	 5.731091e+01	 2110.jpg	 u	 6.770177e-01	 53	 
BFE_106	 2	 34	 30	 0	 0	 5.904613e+01	 2207.jpg	 u	 7.657970e-01	 58	 
BFE_106	 2	 31	 31	 0	 0	 6.086488e+01	 2121.jpg	 u	 8.590687e-01	 47	 
BFE_106	 2	 12	 32	 0	 0	 6.278375e+01	 1205.jpg	 u	 9.321735e-01	 3	 
BFE_106	 2	 35	 33	 1	 1	 6.476923e+01	 2208.jpg	 i	 1.290692e+00	 51	 
BFE_106	 2	 1	 34	 0	 0	 6.710516e+01	 1101.jpg	 u	 9.227683e-01	 37	 
BFE_106	 2	 32	 35	 0	 0	 6.907411e+01	 2201.jpg	 u	 1.737832e+00	 42	 
BFE_106	 2	 29	 36	 1	 1	 7.186057e+01	 2115.jpg	 i	 9.353672e-01	 57	 
BFE_106	 2	 40	 37	 0	 0	 7.384616e+01	 2218.jpg	 u	 9.817583e-01	 52	 
BFE_106	 2	 23	 38	 0	 0	 7.588179e+01	 2103.jpg	 u	 6.421606e-01	 44	 
BFE_106	 2	 2	 39	 0	 0	 7.758364e+01	 1106.jpg	 u	 6.922915e-01	 7	 
BFE_106	 2	 39	 40	 1	 1	 7.933555e+01	 2214.jpg	 i	 7.403817e-01	 54	 
