Trial	StimName	Liking	RT
1	136.bmp	9.11111111111	5713
2	143.bmp	9.91111111111	3772
3	152.bmp	9.02222222222	2804
4	132.bmp	5.75555555556	2619
5	137.bmp	8.77777777778	3087
6	124.bmp	9.91111111111	3255
7	160.bmp	4.97777777778	3955
8	104.bmp	9.8	2786
9	128.bmp	2.08888888889	1951
10	159.bmp	2.71111111111	2419
11	130.bmp	3.28888888889	3171
12	158.bmp	0.177777777778	2053
13	142.bmp	0.2	2220
14	111.bmp	9.13333333333	3955
15	150.bmp	4.35555555556	3471
16	122.bmp	5.97777777778	3138
17	106.bmp	4.48888888889	2904
18	155.bmp	2.17777777778	2219
19	123.bmp	4.8	2421
20	107.bmp	0.355555555556	2319
21	129.bmp	3.04444444444	2286
22	120.bmp	4.4	2053
23	119.bmp	0.333333333333	2753
24	105.bmp	8.8	2053
25	121.bmp	4.71111111111	2837
26	101.bmp	2.2	1769
27	141.bmp	0.133333333333	2635
28	139.bmp	0.111111111111	3022
29	125.bmp	4.68888888889	2588
30	127.bmp	3.13333333333	2784
31	144.bmp	0.0444444444444	2436
32	117.bmp	0.666666666667	2887
33	103.bmp	7.48888888889	2736
34	115.bmp	0.222222222222	2938
35	133.bmp	0.622222222222	3821
36	157.bmp	2.31111111111	2303
37	118.bmp	7.48888888889	2303
38	112.bmp	3.97777777778	2603
39	109.bmp	0.155555555556	2069
40	153.bmp	5.95555555556	1970
41	145.bmp	1.66666666667	2068
42	116.bmp	3.77777777778	3988
43	151.bmp	2.37777777778	3036
44	113.bmp	5.51111111111	3154
45	110.bmp	8.17777777778	1886
46	148.bmp	0.977777777778	3387
47	108.bmp	4.4	1620
48	140.bmp	0.2	2319
49	138.bmp	3.84444444444	2069
50	135.bmp	2.88888888889	2487
51	154.bmp	1.15555555556	2467
52	126.bmp	3.26666666667	1953
53	149.bmp	0.555555555556	3906
54	147.bmp	5.93333333333	2070
55	156.bmp	0.2	3171
56	134.bmp	4.15555555556	2052
57	102.bmp	4.91111111111	2470
58	146.bmp	6.35555555556	2721
59	131.bmp	2.35555555556	1568
60	114.bmp	4.35555555556	2469
